pattern_number,hole_number,hole_id,actual_x,actual_y,actual_toe_rl,actual_collar_rl,actual_hole_length,dropped,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_equivalent_explosive_kg_actual_hole,actual_stemming_m,actual_explosive_column_m,actual_explosive_kg,actual_explosive_delta_kg,explosive_load_changed
1505708,292,{2ab61560-3930-4a77-bd5d-22276d6d8fef},229405.2,2728994.376,1504.172,1521.0,16.828,False,ANFO,0.8,165.0,4.0,219.435,3.855,12.973,221.923,2.487,True
1505708,293,{deef59e2-a729-49bd-8e1a-50b824503ef7},229409.496,2728993.884,1502.823,1520.7,17.877,False,ANFO,0.8,165.0,4.0,237.38,5.163,12.714,217.49,-19.889,True
1505708,294,{95e045f4-550d-4a60-8dc3-de4528775011},229411.8,2728994.397,1500.604,1520.4,19.796,False,ANFO,0.8,165.0,4.0,270.206,2.26,17.536,299.965,29.759,True
1505708,295,{e5783db1-be39-432b-9566-e107a2729e7a},229416.298,2728992.936,1499.625,1520.2,20.575,False,ANFO,0.8,165.0,4.0,283.531,3.364,17.211,294.418,10.886,True
1505708,296,{dfc917e4-96d1-4984-99a3-51be61642b72},229419.2,2728993.505,1507.527,1519.8,12.273,False,ANFO,0.8,165.0,4.0,141.518,4.566,7.707,131.844,-9.674,True
1505708,297,{8700c2bd-e127-423a-92de-ba751a5f3483},229423.498,2728993.022,1502.951,1519.6,16.649,False,ANFO,0.8,165.0,4.0,216.373,5.222,11.427,195.477,-20.896,True
1505708,298,{9cafe04e-f3b6-40fc-87d6-45a35c76d572},229426.798,2728993.507,1505.311,1519.5,14.189,False,ANFO,0.8,165.0,4.0,174.293,3.093,11.096,189.816,15.524,True
1505708,299,{88977898-24ae-42fc-9149-e015f715247a},229429.1,2728992.368,1500.348,1519.5,19.152,False,ANFO,0.8,165.0,4.0,259.19,4.0,15.152,259.19,0.0,False
1505708,300,{b9f6d1f9-9c49-478c-89c1-e749c8f4fc59},229432.3,2728993.973,1503.566,1519.4,15.834,False,ANFO,0.8,165.0,4.0,202.432,4.426,11.408,195.143,-7.289,True
1505708,301,{0e9cfa3f-b1f1-44cf-811d-795a4333e00a},229435.6,2728993.493,1500.426,1519.3,18.874,False,ANFO,0.8,165.0,4.0,254.434,4.825,14.049,240.322,-14.113,True
1505708,302,{263e0abf-bb62-4351-ac15-6616320fa4f0},229438.8,2728993.8,1503.315,1519.3,15.985,False,ANFO,0.8,165.0,4.0,205.015,4.816,11.169,191.058,-13.957,True
1505708,303,{15f034ce-d4e9-4ee4-932e-6e7c6ff37852},229442.5,2728991.955,1505.098,1519.3,14.202,False,ANFO,0.8,165.0,4.0,174.515,3.78,10.422,178.274,3.759,True
1505708,304,{97976d67-6f7f-4fd4-b0c3-35e2cdf23563},229444.2,2728995.7,1507.164,1519.3,12.136,False,ANFO,0.8,165.0,4.0,139.174,3.545,8.591,146.952,7.777,True
1505708,305,{fe169176-09ea-495a-9409-f132f638bc40},229447.599,2728992.285,1504.885,1519.3,14.415,False,ANFO,0.8,165.0,4.0,178.159,4.358,10.057,172.042,-6.117,True
1505708,306,{3d4a807f-76d4-489e-ad5d-4ce10232068d},229449.5,2728992.883,1505.689,1519.4,13.711,False,ANFO,0.8,165.0,4.0,166.116,3.736,9.975,170.625,4.508,True
1505708,307,{5bda244f-2485-45cf-a297-14025380bf84},229451.8,2728994.4,1500.395,1519.4,19.005,False,ANFO,0.8,165.0,4.0,256.675,5.464,13.541,231.629,-25.046,True
1505708,308,{46bb7716-8415-4665-bf94-bc1ae7ebe3e3},229457.099,2728992.526,1506.985,1519.5,12.515,False,ANFO,0.8,165.0,4.0,145.657,4.525,7.99,136.677,-8.98,True
1505708,309,{9f9a19ec-397c-4663-81d1-2a34b1ebd05a},229457.7,2728995.663,1505.735,1519.4,13.665,False,ANFO,0.8,165.0,4.0,165.329,3.941,9.724,166.335,1.005,True
1505708,310,{636a6145-6657-4dc4-ae8b-7b9393b06e23},229460.7,2728991.314,1507.282,1519.4,12.118,False,ANFO,0.8,165.0,4.0,138.866,4.883,7.235,123.766,-15.1,True
1505708,311,{ffabd6d5-347d-4263-9d36-97bcec46b3f3},229464.1,2728995.005,1503.408,1519.2,15.792,False,ANFO,0.8,165.0,4.0,201.714,2.719,13.073,223.623,21.91,True
