particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk
4054,507,6,363474.942738142,6591770.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-053,3.0137454992246653,mineralised_porphyry,high_grade_core,background,hard,bad
4055,507,7,363474.942738142,6591770.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-053,3.0137454992246653,mineralised_porphyry,high_grade_core,background,hard,bad
4056,507,8,363474.942738142,6591770.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-053,3.0137454992246653,mineralised_porphyry,high_grade_core,background,hard,bad
4057,508,1,363474.942738142,6591772.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4058,508,2,363474.942738142,6591772.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4059,508,3,363474.942738142,6591772.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4060,508,4,363474.942738142,6591772.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4061,508,5,363474.942738142,6591772.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4062,508,6,363474.942738142,6591772.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4063,508,7,363474.942738142,6591772.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4064,508,8,363474.942738142,6591772.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-053,4.355978253406898,mineralised_porphyry,high_grade_core,background,hard,bad
4065,509,1,363474.942738142,6591774.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4066,509,2,363474.942738142,6591774.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4067,509,3,363474.942738142,6591774.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4068,509,4,363474.942738142,6591774.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4069,509,5,363474.942738142,6591774.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4070,509,6,363474.942738142,6591774.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4071,509,7,363474.942738142,6591774.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4072,509,8,363474.942738142,6591774.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-060,2.636007868632965,propylitic_volcanics,stockwork_ore,background,hard,bad
4073,510,1,363474.942738142,6591776.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4074,510,2,363474.942738142,6591776.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4075,510,3,363474.942738142,6591776.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4076,510,4,363474.942738142,6591776.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4077,510,5,363474.942738142,6591776.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4078,510,6,363474.942738142,6591776.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4079,510,7,363474.942738142,6591776.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4080,510,8,363474.942738142,6591776.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-060,1.1119451853087483,propylitic_volcanics,stockwork_ore,background,hard,bad
4081,511,1,363474.942738142,6591778.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4082,511,2,363474.942738142,6591778.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4083,511,3,363474.942738142,6591778.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4084,511,4,363474.942738142,6591778.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4085,511,5,363474.942738142,6591778.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4086,511,6,363474.942738142,6591778.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4087,511,7,363474.942738142,6591778.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4088,511,8,363474.942738142,6591778.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-060,1.8773136942897175,propylitic_volcanics,stockwork_ore,background,hard,bad
4089,512,1,363474.942738142,6591780.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4090,512,2,363474.942738142,6591780.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4091,512,3,363474.942738142,6591780.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4092,512,4,363474.942738142,6591780.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4093,512,5,363474.942738142,6591780.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4094,512,6,363474.942738142,6591780.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4095,512,7,363474.942738142,6591780.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4096,512,8,363474.942738142,6591780.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-060,3.716475658255292,propylitic_volcanics,stockwork_ore,background,hard,bad
4097,513,1,363474.942738142,6591782.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4098,513,2,363474.942738142,6591782.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4099,513,3,363474.942738142,6591782.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4100,513,4,363474.942738142,6591782.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4101,513,5,363474.942738142,6591782.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4102,513,6,363474.942738142,6591782.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4103,513,7,363474.942738142,6591782.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4104,513,8,363474.942738142,6591782.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-066,2.399615955479274,propylitic_volcanics,stockwork_ore,background,hard,bad
4105,514,1,363474.942738142,6591784.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4106,514,2,363474.942738142,6591784.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4107,514,3,363474.942738142,6591784.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4108,514,4,363474.942738142,6591784.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4109,514,5,363474.942738142,6591784.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4110,514,6,363474.942738142,6591784.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4111,514,7,363474.942738142,6591784.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4112,514,8,363474.942738142,6591784.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-066,0.6648618979016184,propylitic_volcanics,stockwork_ore,background,hard,bad
4113,515,1,363474.942738142,6591786.558971153,185.9375,6.309959039208479,3.3653114875778556,0.0625,0.9375,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4114,515,2,363474.942738142,6591786.558971153,187.8125,6.309959039208479,3.3653114875778556,0.1875,0.8125,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4115,515,3,363474.942738142,6591786.558971153,189.6875,6.309959039208479,3.3653114875778556,0.3125,0.6875,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4116,515,4,363474.942738142,6591786.558971153,191.5625,6.309959039208479,3.3653114875778556,0.4375,0.5625,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4117,515,5,363474.942738142,6591786.558971153,193.4375,6.309959039208479,3.3653114875778556,0.5625,0.4375,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4118,515,6,363474.942738142,6591786.558971153,195.3125,6.309959039208479,3.3653114875778556,0.6875,0.3125,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4119,515,7,363474.942738142,6591786.558971153,197.1875,6.309959039208479,3.3653114875778556,0.8125,0.1875,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4120,515,8,363474.942738142,6591786.558971153,199.0625,6.309959039208479,3.3653114875778556,0.9375,0.0625,185.0,200.0,5-H-066,1.7680288325624034,propylitic_volcanics,stockwork_ore,background,hard,bad
4121,516,1,363476.942738142,6591706.558971153,185.9375,1.2174216785933822,0.6492915619164705,0.0625,0.9375,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4122,516,2,363476.942738142,6591706.558971153,187.8125,1.2174216785933822,0.6492915619164705,0.1875,0.8125,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4123,516,3,363476.942738142,6591706.558971153,189.6875,1.2174216785933822,0.6492915619164705,0.3125,0.6875,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4124,516,4,363476.942738142,6591706.558971153,191.5625,1.2174216785933822,0.6492915619164705,0.4375,0.5625,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4125,516,5,363476.942738142,6591706.558971153,193.4375,1.2174216785933822,0.6492915619164705,0.5625,0.4375,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4126,516,6,363476.942738142,6591706.558971153,195.3125,1.2174216785933822,0.6492915619164705,0.6875,0.3125,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4127,516,7,363476.942738142,6591706.558971153,197.1875,1.2174216785933822,0.6492915619164705,0.8125,0.1875,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4128,516,8,363476.942738142,6591706.558971153,199.0625,1.2174216785933822,0.6492915619164705,0.9375,0.0625,185.0,200.0,5-H-003,4.667938945203639,propylitic_volcanics,waste,background,medium,bad
4129,517,1,363476.942738142,6591708.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4130,517,2,363476.942738142,6591708.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4131,517,3,363476.942738142,6591708.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4132,517,4,363476.942738142,6591708.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4133,517,5,363476.942738142,6591708.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4134,517,6,363476.942738142,6591708.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4135,517,7,363476.942738142,6591708.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4136,517,8,363476.942738142,6591708.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-003,2.9074969657914562,propylitic_volcanics,waste,background,medium,bad
4137,518,1,363476.942738142,6591710.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4138,518,2,363476.942738142,6591710.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4139,518,3,363476.942738142,6591710.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4140,518,4,363476.942738142,6591710.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4141,518,5,363476.942738142,6591710.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4142,518,6,363476.942738142,6591710.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4143,518,7,363476.942738142,6591710.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4144,518,8,363476.942738142,6591710.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-003,1.7656226142707263,propylitic_volcanics,waste,background,medium,bad
4145,519,1,363476.942738142,6591712.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4146,519,2,363476.942738142,6591712.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4147,519,3,363476.942738142,6591712.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4148,519,4,363476.942738142,6591712.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4149,519,5,363476.942738142,6591712.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4150,519,6,363476.942738142,6591712.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4151,519,7,363476.942738142,6591712.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4152,519,8,363476.942738142,6591712.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-003,2.404435032593283,propylitic_volcanics,waste,background,medium,bad
4153,520,1,363476.942738142,6591714.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4154,520,2,363476.942738142,6591714.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4155,520,3,363476.942738142,6591714.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4156,520,4,363476.942738142,6591714.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4157,520,5,363476.942738142,6591714.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4158,520,6,363476.942738142,6591714.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4159,520,7,363476.942738142,6591714.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4160,520,8,363476.942738142,6591714.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-003,4.055267245928378,propylitic_volcanics,waste,background,medium,bad
4161,521,1,363476.942738142,6591716.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4162,521,2,363476.942738142,6591716.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4163,521,3,363476.942738142,6591716.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4164,521,4,363476.942738142,6591716.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4165,521,5,363476.942738142,6591716.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4166,521,6,363476.942738142,6591716.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4167,521,7,363476.942738142,6591716.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4168,521,8,363476.942738142,6591716.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-009,4.016945338440704,propylitic_volcanics,waste,background,hard,bad
4169,522,1,363476.942738142,6591718.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4170,522,2,363476.942738142,6591718.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4171,522,3,363476.942738142,6591718.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4172,522,4,363476.942738142,6591718.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4173,522,5,363476.942738142,6591718.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4174,522,6,363476.942738142,6591718.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4175,522,7,363476.942738142,6591718.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4176,522,8,363476.942738142,6591718.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-009,3.346002759045141,propylitic_volcanics,waste,background,hard,bad
4177,523,1,363476.942738142,6591720.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4178,523,2,363476.942738142,6591720.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4179,523,3,363476.942738142,6591720.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4180,523,4,363476.942738142,6591720.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4181,523,5,363476.942738142,6591720.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4182,523,6,363476.942738142,6591720.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4183,523,7,363476.942738142,6591720.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4184,523,8,363476.942738142,6591720.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-009,3.775661408952726,propylitic_volcanics,waste,background,hard,bad
4185,524,1,363476.942738142,6591722.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4186,524,2,363476.942738142,6591722.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4187,524,3,363476.942738142,6591722.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4188,524,4,363476.942738142,6591722.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4189,524,5,363476.942738142,6591722.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4190,524,6,363476.942738142,6591722.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4191,524,7,363476.942738142,6591722.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4192,524,8,363476.942738142,6591722.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-015,3.1146257338896244,propylitic_volcanics,waste,background,hard,bad
4193,525,1,363476.942738142,6591724.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4194,525,2,363476.942738142,6591724.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4195,525,3,363476.942738142,6591724.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4196,525,4,363476.942738142,6591724.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4197,525,5,363476.942738142,6591724.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4198,525,6,363476.942738142,6591724.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4199,525,7,363476.942738142,6591724.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4200,525,8,363476.942738142,6591724.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-015,2.681189674957522,propylitic_volcanics,waste,background,hard,bad
4201,526,1,363476.942738142,6591726.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-015,3.5604301262614557,propylitic_volcanics,waste,background,hard,bad
4202,526,2,363476.942738142,6591726.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-015,3.5604301262614557,propylitic_volcanics,waste,background,hard,bad
4203,526,3,363476.942738142,6591726.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-015,3.5604301262614557,propylitic_volcanics,waste,background,hard,bad
4204,526,4,363476.942738142,6591726.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-015,3.5604301262614557,propylitic_volcanics,waste,background,hard,bad
