x,y,z,muckpile_height_m,post_volume_m3,post_volume_m3_raw,pre_volume_m3,particle_count,mean_horizontal_displacement_m,p95_horizontal_displacement_m,mean_dx_m,mean_dy_m,mean_vertical_heave_m,grid_resolution_m,cell_area_m2,topo_i,topo_j
363499.0,6591765.0,193.5263083457114,8.526308345711424,34.1052333828457,54.900000000000006,45.0,6,19.58092534227815,23.68953138624038,18.933049298864763,4.807253710604247,0.8420948073722035,2.0,4.0,24,31
363499.0,6591767.0,193.28201785966428,8.28201785966429,33.12807143865716,27.450000000000003,22.5,3,17.537166855216288,22.397112807855873,17.16629361657728,3.5833316720731943,0.8914872883819078,2.0,4.0,24,32
363499.0,6591769.0,192.31225329007557,7.312253290075578,29.24901316030231,27.450000000000003,22.5,3,21.953619572250165,22.35533950206927,21.524596751423783,4.055130491759921,0.7649523153098662,2.0,4.0,24,33
363499.0,6591771.0,192.15053392653078,7.150533926530774,28.602135706123097,27.450000000000003,22.5,3,19.34164413683604,22.57338180829017,18.809206372863674,3.1815749673927733,0.8410373381320583,2.0,4.0,24,34
363499.0,6591773.0,193.15001838709674,8.150018387096729,32.600073548386916,36.6,30.0,4,17.50941851464549,22.196648065391685,16.717742558703648,4.776766125195781,0.9113641812947295,2.0,4.0,24,35
363499.0,6591775.0,194.22216650728728,9.222166507287284,36.888666029149135,54.900000000000006,45.0,6,18.757086938242633,22.747756765606276,17.878139658506527,5.091115040339381,0.8519504999165218,2.0,4.0,24,36
363499.0,6591777.0,193.64649763850986,8.646497638509862,34.58599055403945,27.450000000000003,22.5,3,19.090433396157437,21.684458470750204,18.724108081747676,3.441326681124549,0.8294638337026604,2.0,4.0,24,37
363499.0,6591779.0,192.88625018092682,7.886250180926816,31.545000723707265,45.75,37.5,5,15.185636101793282,18.69294659945904,14.728327506025497,3.5484211262693792,0.9521642014120237,2.0,4.0,24,38
363499.0,6591781.0,193.18369269476904,8.183692694769027,32.73477077907611,27.450000000000003,22.5,3,16.765838686230712,22.56411847769189,16.308808629565466,3.713518245875837,0.8894324315004929,2.0,4.0,24,39
363499.0,6591783.0,193.50862670748074,8.50862670748075,34.034506829923,54.17965940128002,44.40955688629509,6,17.214921901957354,21.66789089879044,16.564270736150885,4.014703580272112,0.8901679955331944,2.0,4.0,24,40
363499.0,6591785.0,192.64213714937455,7.642137149374539,30.568548597498157,27.450000000000003,22.5,3,19.051289312290958,21.821107063911192,18.40267468819456,4.899056688490021,0.8650119837708866,2.0,4.0,24,41
363499.0,6591787.0,191.3671948676693,6.367194867669289,25.468779470677156,33.46539140915265,27.430648696026765,4,18.546757924032722,22.668860099453063,17.961488383192535,3.998416956556725,0.8653580450062246,2.0,4.0,24,42
363499.0,6591789.0,190.2060915385161,5.206091538516082,20.82436615406433,17.57965940128002,14.409556886295096,2,18.96885430073975,22.20513426070562,18.458208020276373,4.371635814710868,0.8125509523493724,2.0,4.0,24,43
363499.0,6591791.0,188.42486136470933,3.4248613647093435,13.699445458837374,20.238928618300342,16.589285752705198,4,17.572041064397645,20.982424624234135,16.744256238727132,5.204275279212153,0.874585242804376,2.0,4.0,24,44
363499.0,6591793.0,186.63586487691788,1.6358648769178785,6.543459507671514,6.015391409152653,4.930648696026765,1,22.62954595901437,22.62954595901437,21.61262960493409,6.707502655315918,0.7209163161712486,2.0,4.0,24,45
363499.0,6591795.0,185.64382422154833,0.6438242215483346,2.5752968861933385,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24,46
363499.0,6591797.0,185.3154164145425,0.31541641454251157,1.2616656581700463,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24,47
363499.0,6591799.0,185.14344370065027,0.1434437006502655,0.573774802601062,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24,48
363499.0,6591801.0,185.03046116124472,0.030461161244703768,0.12184464497881507,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,24,49
363501.0,6591703.0,185.12226282027103,0.12226282027102664,0.48905128108410656,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25,0
363501.0,6591705.0,185.67909131383996,0.6790913138399698,2.716365255359879,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25,1
363501.0,6591707.0,186.82115704938406,1.8211570493840503,7.284628197536201,19.0077052235741,15.580086248831229,4,18.328787288806833,23.57031028643603,18.223819950588755,0.9334968564680003,0.9363989059285919,2.0,4.0,25,2
363501.0,6591709.0,187.98153606425882,2.981536064258824,11.926144257035295,15.97461691610692,13.093948291890918,3,19.45654834812585,22.9971324730776,19.308577131957833,2.3621508999022898,0.9170755770610849,2.0,4.0,25,3
363501.0,6591711.0,189.16368729868987,4.163687298689867,16.654749194759468,9.15,7.5,1,16.58923142083175,16.58923142083175,16.405886596272218,2.4595699063387193,0.9746349318489996,2.0,4.0,25,4
363501.0,6591713.0,190.7350555440096,5.735055544009623,22.940222176038493,36.6,30.0,4,19.02444651013584,23.717451492870268,18.771710580146582,1.6475779552040115,0.9374678272477108,2.0,4.0,25,5
363501.0,6591715.0,191.9765312640074,6.976531264007393,27.906125056029573,9.15,7.5,1,15.5557000877009,15.5557000877009,15.26475666783658,2.994496466893309,1.009355445137193,2.0,4.0,25,6
363501.0,6591717.0,192.7087128205522,7.708712820552193,30.83485128220877,36.6,30.0,4,21.500390992088946,24.85529501062145,21.100862462540174,3.2805400935911107,0.8758691331935592,2.0,4.0,25,7
363501.0,6591719.0,193.11579083630917,8.115790836309186,32.463163345236744,45.75,37.5,5,20.36796702538776,24.953360101245117,20.05476561850859,3.354779487356139,0.9165020438253434,2.0,4.0,25,8
363501.0,6591721.0,193.12857880416556,8.128578804165564,32.514315216662254,9.15,7.5,1,17.551395492894972,17.551395492894972,16.70649497927721,5.380010153837941,0.9041855885274961,2.0,4.0,25,9
363501.0,6591723.0,192.68916106093445,7.689161060934441,30.756644243737764,54.900000000000006,45.0,6,17.124476596408694,20.00967010231939,16.541680854875295,4.1291846218093315,0.9829194428313786,2.0,4.0,25,10
363501.0,6591725.0,191.96157067926495,6.961570679264953,27.84628271705981,27.450000000000003,22.5,3,22.078578891700616,24.334702951030707,21.19105498348152,5.730469714500928,0.8529070616974611,2.0,4.0,25,11
363501.0,6591727.0,191.85696275751133,6.856962757511313,27.42785103004525,45.75,37.5,5,21.188999138281062,24.867111286480714,20.78544620794619,3.549137829063112,0.8566246016384532,2.0,4.0,25,12
363501.0,6591729.0,191.92029654748728,6.920296547487291,27.681186189949162,27.450000000000003,22.5,3,15.511803254804201,16.203123157013074,15.127844693633174,3.107651968477599,0.9855788078224745,2.0,4.0,25,13
363501.0,6591731.0,191.71735591949533,6.7173559194953345,26.869423677981338,27.450000000000003,22.5,3,24.175139142433164,25.359369167716466,23.51543826633356,5.37969648650165,0.8087711668587788,2.0,4.0,25,14
363501.0,6591733.0,191.99098735487016,6.990987354870155,27.96394941948062,27.450000000000003,22.5,3,17.02677340061908,18.383492835163675,16.10671308170932,5.140015754851395,0.9627253218378962,2.0,4.0,25,15
363501.0,6591735.0,193.10040963295233,8.10040963295233,32.40163853180932,45.75,37.5,5,21.281228329022504,24.846145581947994,20.76677792144605,3.089285754250936,0.8423586192496222,2.0,4.0,25,16
363501.0,6591737.0,194.04254235265745,9.042542352657462,36.170169410629846,45.75,37.5,5,18.902831191386838,24.20228238922581,18.245121471534603,4.381157464168065,0.9019204458104785,2.0,4.0,25,17
363501.0,6591739.0,193.3583725872654,8.358372587265395,33.43349034906158,27.450000000000003,22.5,3,24.309464933599752,24.86711585276682,23.89677872840775,4.059215933484965,0.7429343157405573,2.0,4.0,25,18
363501.0,6591741.0,192.7632815569517,7.763281556951721,31.053126227806885,36.6,30.0,4,20.49015514011657,24.868724029018633,19.486406057324505,5.636262205827576,0.8566042585752546,2.0,4.0,25,19
363501.0,6591743.0,192.85332075783154,7.853320757831546,31.413283031326184,9.15,7.5,1,15.147871524104975,15.147871524104975,14.557432425734122,4.187979570267162,0.9380255331930373,2.0,4.0,25,20
363501.0,6591745.0,192.97070819100782,7.9707081910078195,31.882832764031278,54.900000000000006,45.0,6,19.993796956366975,24.25297670006578,19.341981575155216,3.9371750671235475,0.8519849122174032,2.0,4.0,25,21
363501.0,6591747.0,192.8868916794219,7.886891679421882,31.547566717687527,27.450000000000003,22.5,3,16.193385936222885,17.484494174546775,15.398714519588184,4.856711837629879,0.9267455516378568,2.0,4.0,25,22
363501.0,6591749.0,192.49869819737577,7.498698197375784,29.994792789503137,45.75,37.5,5,22.10035454764102,25.297714513744815,21.21565376385628,5.7657537626945805,0.8308267069154365,2.0,4.0,25,23
363501.0,6591751.0,192.1175558808536,7.117555880853598,28.470223523414393,27.450000000000003,22.5,3,23.621855371109408,25.022569492441914,23.017364007369668,4.614217651087126,0.768865607448905,2.0,4.0,25,24
363501.0,6591753.0,192.0469834046975,7.046983404697513,28.18793361879005,27.450000000000003,22.5,3,20.75562248826286,23.976601484335664,20.21032591362074,4.658022091608512,0.8172607008173397,2.0,4.0,25,25
363501.0,6591755.0,192.06271363023623,7.0627136302362405,28.250854520944962,27.450000000000003,22.5,3,20.420967226347518,24.472731168737695,19.78056925412921,4.7606501031809465,0.8638886169247089,2.0,4.0,25,26
363501.0,6591757.0,192.41314922432554,7.4131492243255375,29.65259689730215,36.6,30.0,4,20.21616547176248,24.846265800948114,19.35271777920293,5.473872887282543,0.8389919227448787,2.0,4.0,25,27
363501.0,6591759.0,192.58537412805742,7.585374128057415,30.34149651222966,18.3,15.0,2,18.73966356986864,21.89447212421836,17.658056825744975,6.2732760859223635,0.8840430686194947,2.0,4.0,25,28
363501.0,6591761.0,192.18525078853858,7.1852507885385855,28.741003154154342,64.05,52.5,7,19.725518948314143,22.499309672837537,18.87858073560614,4.9557643342411755,0.851223564807878,2.0,4.0,25,29
363501.0,6591763.0,191.95906407799245,6.95906407799246,27.83625631196984,9.15,7.5,1,15.033357523225462,15.033357523225462,14.77146983903859,2.7938355741691083,0.9380255331930373,2.0,4.0,25,30
363501.0,6591765.0,192.869523055412,7.869523055412008,31.478092221648033,54.900000000000006,45.0,6,16.509831295470203,18.865166930878274,15.937310812104036,3.945830740278828,0.9056034639789088,2.0,4.0,25,31
363501.0,6591767.0,193.01859871640778,8.018598716407771,32.074394865631085,45.75,37.5,5,18.69093410799722,21.88478630436787,18.092691647102697,4.473806706798922,0.8611536135004453,2.0,4.0,25,32
363501.0,6591769.0,192.37243735447944,7.372437354479449,29.489749417917796,18.3,15.0,2,21.537397666673655,23.692053728868242,20.776379848497182,5.532313595975248,0.8336681432006415,2.0,4.0,25,33
363501.0,6591771.0,192.3033079307484,7.303307930748389,29.213231722993555,36.6,30.0,4,19.78221717767233,22.593807985559927,19.456623306244012,3.0742900244057902,0.8477467485931685,2.0,4.0,25,34
363501.0,6591773.0,192.95588349085926,7.955883490859257,31.82353396343703,27.450000000000003,22.5,3,21.14621676679404,23.923064205608803,20.49118968410818,5.068000192700311,0.80849098451025,2.0,4.0,25,35
363501.0,6591775.0,193.71733834999438,8.717338349994366,34.86935339997746,54.900000000000006,45.0,6,18.061320859195195,22.837915441032425,17.62698233471968,3.49064133140561,0.8555921838668716,2.0,4.0,25,36
363501.0,6591777.0,193.355160616521,8.355160616520994,33.420642466083976,36.6,30.0,4,17.33936864246045,22.513562694638217,16.561580806330063,4.9497899928099605,0.876452491570199,2.0,4.0,25,37
363501.0,6591779.0,192.6499048047761,7.649904804776106,30.599619219104422,27.450000000000003,22.5,3,18.84666793501594,21.323942707998334,18.42451697937337,3.7347680069740856,0.8536421301089073,2.0,4.0,25,38
363501.0,6591781.0,192.83855238947075,7.83855238947075,31.354209557883,45.75,37.5,5,15.89943333460547,18.14992747407846,15.47591871082445,3.3617266114311386,0.9050982559399301,2.0,4.0,25,39
363501.0,6591783.0,192.95469778267497,7.954697782674981,31.818791130699925,54.900000000000006,45.0,6,18.39953087290138,21.123208198583168,17.880064669474432,4.210189607245202,0.8752207327399226,2.0,4.0,25,40
363501.0,6591785.0,192.0127871121553,7.012787112155309,28.051148448621237,36.6,30.0,4,19.005690406352137,22.816073466137258,18.580080935987688,3.9242318303036727,0.83110298574683,2.0,4.0,25,41
363501.0,6591787.0,190.8693174020662,5.869317402066196,23.477269608264784,9.15,7.5,1,22.571402343077303,22.571402343077303,21.268377333252104,7.558063862093495,0.6859801618863759,2.0,4.0,25,42
363501.0,6591789.0,189.93014449511193,4.930144495111939,19.720577980447757,43.351598305092196,35.534096971387044,5,15.807395024369697,19.050767464067533,14.642488682555316,5.82556045458829,0.8962524648474679,2.0,4.0,25,43
363501.0,6591791.0,188.35183643243488,3.351836432434889,13.407345729739555,11.804571692396056,9.67587843639021,3,20.203293988563843,22.69564765924418,19.186649987221656,6.093065214961075,0.8423621485537272,2.0,4.0,25,44
363501.0,6591793.0,186.76550078029493,1.7655007802949232,7.062003121179693,10.117115546716377,8.292717661242932,2,19.070859633481753,19.28072389464453,17.66429904617305,7.182391373071265,0.8744960333135497,2.0,4.0,25,45
363501.0,6591795.0,185.8585950503034,0.8585950503033787,3.4343802012135147,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25,46
363501.0,6591797.0,185.53343697498175,0.5334369749817531,2.1337478999270125,9.15,7.5,1,25.058608269874032,25.058608269874032,21.746507246041265,12.450834149601143,0.6859801618863758,2.0,4.0,25,47
363501.0,6591799.0,185.26489188428258,0.2648918842825747,1.0595675371302988,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25,48
363501.0,6591801.0,185.0574123553162,0.057412355316177104,0.22964942126470841,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25,49
363503.0,6591703.0,185.0945183810433,0.09451838104328208,0.37807352417312834,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,0
363503.0,6591705.0,185.56197799673967,0.5619779967396772,2.2479119869587088,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,1
363503.0,6591707.0,186.6798033885585,1.6798033885584847,6.719213554233939,4.1820901057568305,3.4279427096367465,3,20.518701674118855,25.803281571499973,20.33378157501257,2.3800210507615125,0.8543758126305939,2.0,4.0,26,2
363503.0,6591709.0,187.98874756179268,2.988747561792678,11.954990247170713,18.17584715123698,14.898235369866377,2,17.75035170157912,18.93134750063457,17.54481516465431,2.461234933747795,0.9211055608602665,2.0,4.0,26,3
363503.0,6591711.0,189.15753951061745,4.157539510617463,16.63015804246985,16.602645752602257,13.608726026723161,2,22.609853662258274,25.442199757586113,22.358422525860888,3.281042987740177,0.8499134666483619,2.0,4.0,26,4
363503.0,6591713.0,190.7231740482143,5.723174048214313,22.89269619285725,11.430906621704343,9.369595591560937,2,19.346432438535544,20.347786553262885,18.217343977780136,6.254319539264975,0.9416513397291294,2.0,4.0,26,5
363503.0,6591715.0,192.0300550097975,7.030055009797515,28.12022003919006,64.05,52.5,7,21.661674616587106,25.607845428895864,21.125372905218757,4.614790089924277,0.8499020870219872,2.0,4.0,26,6
363503.0,6591717.0,192.26520008890523,7.265200088905237,29.060800355620948,18.3,15.0,2,21.120751587805373,24.948697763258973,20.94168063711861,1.593523443375903,0.8294709246821429,2.0,4.0,26,7
363503.0,6591719.0,192.55695061967916,7.556950619679168,30.227802478716672,27.450000000000003,22.5,3,21.236946707076143,26.33988018118146,20.168113763895587,6.6084231028373495,0.854375812630594,2.0,4.0,26,8
363503.0,6591721.0,193.0268871843348,8.026887184334809,32.107548737339236,64.05,52.5,7,21.37804038363089,26.685325872465434,20.819561560259462,4.5069326196278885,0.8455850184101852,2.0,4.0,26,9
363503.0,6591723.0,192.56929364622144,7.569293646221447,30.27717458488579,36.6,30.0,4,20.499358297454812,22.577685462996353,20.051699026729086,3.4283244156243757,0.8708611832514588,2.0,4.0,26,10
363503.0,6591725.0,191.72770596081406,6.727705960814055,26.91082384325622,27.450000000000003,22.5,3,22.96532624947621,24.5856903821643,22.531443387593033,4.329112410624069,0.8324656301490782,2.0,4.0,26,11
363503.0,6591727.0,191.41454090639405,6.414540906394059,25.658163625576236,18.3,15.0,2,26.253944318227887,26.89897883954588,26.048867226400176,2.827689501900844,0.7209163161712486,2.0,4.0,26,12
363503.0,6591729.0,191.3195452729601,6.319545272960127,25.27818109184051,18.3,15.0,2,17.42532967806983,19.145736872256503,16.655328379734613,5.006891192013333,0.9211055608602665,2.0,4.0,26,13
363503.0,6591731.0,191.6512097973929,6.65120979739291,26.60483918957164,27.450000000000003,22.5,3,20.836470996428297,23.962326775500866,20.044577853367166,4.499342171901392,0.8684539398647733,2.0,4.0,26,14
363503.0,6591733.0,192.0344657722083,7.034465772208316,28.137863088833264,36.6,30.0,4,22.22887960729775,23.1891948772322,21.70243198475785,4.667246137360591,0.8411694613628513,2.0,4.0,26,15
363503.0,6591735.0,192.44908323700253,7.44908323700254,29.79633294801016,9.15,7.5,1,26.074283471251256,26.074283471251256,25.936318906023846,2.678734802886705,0.7209163161712485,2.0,4.0,26,16
363503.0,6591737.0,193.27841741304366,8.27841741304366,33.11366965217464,82.35000000000001,67.5,9,19.31436233366895,24.553957788602776,18.490082050199973,5.1791340883264985,0.8878448065059854,2.0,4.0,26,17
363503.0,6591739.0,193.36765788782313,8.36765788782313,33.47063155129252,36.6,30.0,4,18.93676176301006,22.67695084219818,18.456091335150195,3.9332644790835767,0.876452491570199,2.0,4.0,26,18
363503.0,6591741.0,193.32790745184943,8.327907451849422,33.311629807397686,64.05,52.5,7,20.65667617546299,23.528276411093543,20.239189177785907,3.9873913380679924,0.86345209278961,2.0,4.0,26,19
363503.0,6591743.0,192.87537876424102,7.875378764241022,31.501515056964088,45.75,37.5,5,21.429114111182678,25.932768712404258,20.939673577037276,3.44194158222639,0.8372056590050934,2.0,4.0,26,20
363503.0,6591745.0,192.62134201491384,7.621342014913831,30.485368059655325,27.450000000000003,22.5,3,20.0498845454202,23.638688369498244,19.3648887535779,5.009035312295611,0.8671393013160041,2.0,4.0,26,21
363503.0,6591747.0,192.97993257548632,7.979932575486307,31.91973030194523,45.75,37.5,5,19.040504608414402,22.513808050925945,18.689003941292448,3.422501022336533,0.8746181842569933,2.0,4.0,26,22
363503.0,6591749.0,192.65894682032976,7.658946820329766,30.635787281319065,27.450000000000003,22.5,3,20.048427412017386,20.856954353285236,19.473524226540565,4.468393644690036,0.8843925517181986,2.0,4.0,26,23
363503.0,6591751.0,191.68419704644816,6.6841970464481655,26.736788185792662,27.450000000000003,22.5,3,21.209660914453977,24.991025751437707,20.76808049079365,4.277223007231026,0.8068109427550371,2.0,4.0,26,24
363503.0,6591753.0,191.16629548427755,6.166295484277559,24.665181937110237,9.15,7.5,1,19.812854344305915,19.812854344305915,19.614248656988806,2.7982935676041336,0.8744960333135496,2.0,4.0,26,25
363503.0,6591755.0,191.55761436425547,6.55761436425547,26.23045745702188,27.450000000000003,22.5,3,20.374337546249784,22.232008833197657,19.34846758003052,6.330993818641082,0.8843925517181983,2.0,4.0,26,26
363503.0,6591757.0,192.29574690271357,7.295746902713585,29.18298761085434,45.75,37.5,5,18.364481241278558,21.51257286454182,17.887863733371255,3.4421743201356945,0.8902319642825637,2.0,4.0,26,27
363503.0,6591759.0,192.48118458759689,7.481184587596891,29.924738350387564,18.3,15.0,2,18.309204418527656,19.969982373192277,17.97939323221749,3.4063293651454796,0.8894440478231667,2.0,4.0,26,28
363503.0,6591761.0,192.48036130693592,7.480361306935921,29.921445227743686,18.3,15.0,2,20.04943315311233,23.847559564131345,19.542453842129618,4.475585363436583,0.8120028475397065,2.0,4.0,26,29
363503.0,6591763.0,192.47950623705788,7.47950623705787,29.91802494823148,9.15,7.5,1,16.181986211411772,16.181986211411772,15.530331961203093,4.5459286093332265,0.9380255331930373,2.0,4.0,26,30
363503.0,6591765.0,193.05079295825783,8.050792958257816,32.20317183303126,18.3,15.0,2,20.3340438902743,24.639677987145458,19.983272049121585,3.514963903018077,0.7951861121095796,2.0,4.0,26,31
363503.0,6591767.0,193.43492024483183,8.434920244831833,33.73968097932733,27.450000000000003,22.5,3,19.6028088747458,22.07226965839758,18.65285776802047,6.0124702979970275,0.8450732783205356,2.0,4.0,26,32
363503.0,6591769.0,193.32268594309153,8.32268594309154,33.29074377236616,36.6,30.0,4,18.85654437675226,22.48350098471896,18.4818994966324,3.573532874183253,0.8857059608584318,2.0,4.0,26,33
363503.0,6591771.0,193.1915356548172,8.191535654817178,32.76614261926871,36.6,30.0,4,20.756735140610044,24.940049715190337,20.588528806560923,2.5857258262425535,0.7796981675025516,2.0,4.0,26,34
363503.0,6591773.0,193.2553488579349,8.25534885793489,33.02139543173956,18.3,15.0,2,18.756674488242915,21.17114070881909,18.337049339081883,2.3881091637027123,0.8672263331893676,2.0,4.0,26,35
363503.0,6591775.0,193.43197664816438,8.431976648164373,33.72790659265749,27.450000000000003,22.5,3,18.797754955772067,22.897959353569167,18.55262467874682,2.6810881141465757,0.8085898281023619,2.0,4.0,26,36
363503.0,6591777.0,193.3570719564651,8.357071956465079,33.428287825860316,45.75,37.5,5,18.797859509038254,23.465369702647777,17.94559963377564,5.4327281700344034,0.8132462535012269,2.0,4.0,26,37
363503.0,6591779.0,192.61650468604478,7.616504686044774,30.466018744179095,9.15,7.5,1,24.34477311454741,24.34477311454741,24.210039967035506,2.557722188458706,0.6859801618863756,2.0,4.0,26,38
363503.0,6591781.0,192.30129038520252,7.301290385202513,29.205161540810053,27.450000000000003,22.5,3,19.68337020425936,24.75181830974684,18.26313081497437,7.318526820401242,0.7648419098398621,2.0,4.0,26,39
363503.0,6591783.0,192.32819800027937,7.328198000279362,29.312792001117447,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,40
363503.0,6591785.0,191.76981458768464,6.769814587684643,27.079258350738574,18.3,15.0,2,19.1914781954073,22.91166638829187,18.793914923997047,3.429317222694346,0.7791582374051405,2.0,4.0,26,41
363503.0,6591787.0,190.62043095318583,5.62043095318584,22.48172381274336,27.450000000000003,22.5,3,21.257615667170132,22.064028757484476,20.28249709673575,5.987929849987598,0.8351079353141243,2.0,4.0,26,42
363503.0,6591789.0,189.492125825247,4.492125825247002,17.968503300988008,20.970437989372293,17.188883597846143,3,19.354613731611426,24.506696469791727,18.45918527967308,5.791379015620592,0.7756536513406758,2.0,4.0,26,43
363503.0,6591791.0,188.04766433749325,3.047664337493257,12.190657349973028,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,44
363503.0,6591793.0,186.63711437271942,1.6371143727194286,6.5484574908777144,9.15,7.5,1,22.62012002697213,22.62012002697213,21.334831965277594,7.516300622513383,0.7030704386951004,2.0,4.0,26,45
363503.0,6591795.0,185.7861877011396,0.7861877011395962,3.144750804558385,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,46
363503.0,6591797.0,185.46647504597783,0.4664750459778386,1.8659001839113545,4.332632788340561,3.5513383510988206,1,25.48050522266126,25.48050522266126,23.554013617491048,9.719289526972338,0.6859801618863759,2.0,4.0,26,47
363503.0,6591799.0,185.2272902152717,0.2272902152716891,0.9091608610867564,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,48
363503.0,6591801.0,185.04938965374203,0.0493896537420379,0.1975586149681516,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,26,49
363505.0,6591703.0,185.05476018707148,0.05476018707149063,0.2190407482859625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27,0
363505.0,6591705.0,185.32455675070926,0.32455675070926154,1.2982270028370462,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27,1
363505.0,6591707.0,186.19204327152377,1.1920432715237606,4.768173086095042,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27,2
363505.0,6591709.0,187.60576056091674,2.605760560916748,10.423042243666991,20.077030636102428,16.456582488608547,3,22.050184960134896,25.17769923656261,21.893746971428147,2.6019794958144167,0.8572427829113555,2.0,4.0,27,3
363505.0,6591711.0,188.96547344340487,3.965473443404866,15.861893773619464,14.613515316986014,11.978291243431158,2,22.955259947463084,25.031812441564163,22.694016761804377,3.4238588513892303,0.8671230962867238,2.0,4.0,27,4
363505.0,6591713.0,190.4657307970343,5.465730797034308,21.86292318813723,36.6,30.0,4,19.671429604260123,25.900993614610403,19.283499205280904,3.6787264197901974,0.8768985403843648,2.0,4.0,27,5
363505.0,6591715.0,191.84051825103086,6.840518251030869,27.362073004123477,27.450000000000003,22.5,3,21.262846981149988,23.876007939985676,21.014602971205086,3.1530764850821096,0.8696495665640951,2.0,4.0,27,6
363505.0,6591717.0,192.14411155657473,7.144111556574736,28.576446226298945,36.6,30.0,4,22.726965338053272,23.31049260214575,22.03611371317342,5.1376902775615045,0.8633871759966503,2.0,4.0,27,7
363505.0,6591719.0,192.52828397638146,7.528283976381449,30.113135905525795,18.3,15.0,2,20.83636514956774,23.64963712956113,20.473849931489475,3.370019283232604,0.8672263331893676,2.0,4.0,27,8
363505.0,6591721.0,193.03803857351136,8.038038573511356,32.152154294045424,27.450000000000003,22.5,3,19.34377122807503,21.29262158305955,18.737455486508072,4.0374468446260865,0.9056378762797902,2.0,4.0,27,9
363505.0,6591723.0,192.16825029259275,7.168250292592732,28.673001170370927,18.3,15.0,2,20.900399257050882,23.32910943910501,20.72176643475982,2.5889638686745746,0.8672263331893677,2.0,4.0,27,10
363505.0,6591725.0,191.27577302784306,6.275773027843052,25.10309211137221,18.3,15.0,2,25.8435550302735,26.24911683379832,25.227952505710554,5.248121044450405,0.7928402530877332,2.0,4.0,27,11
363505.0,6591727.0,191.22769909463094,6.227699094630927,24.91079637852371,45.75,37.5,5,20.550570511913314,25.287323192527563,20.294836407008116,1.2210488261289345,0.8696500500370934,2.0,4.0,27,12
363505.0,6591729.0,191.2949201104914,6.294920110491404,25.179680441965616,27.450000000000003,22.5,3,19.843424251399043,23.85078611016256,19.361437242531903,4.25098698433363,0.8689296597675469,2.0,4.0,27,13
363505.0,6591731.0,191.91201891953295,6.912018919532964,27.648075678131857,27.450000000000003,22.5,3,20.81186841512481,25.95841903493331,19.86730621437528,5.927094863117458,0.8457111346139937,2.0,4.0,27,14
363505.0,6591733.0,192.08228933983557,7.082289339835581,28.329157359342325,54.900000000000006,45.0,6,18.547038797445573,21.045916653614434,18.106585219593804,3.743736499499708,0.8833471038242574,2.0,4.0,27,15
363505.0,6591735.0,191.54762955604062,6.547629556040622,26.19051822416249,9.15,7.5,1,17.320603536996583,17.320603536996583,17.03772277238798,3.1175807314439443,0.872336312923905,2.0,4.0,27,16
363505.0,6591737.0,191.86435171265566,6.864351712655652,27.457406850622608,9.15,7.5,1,17.64060077805865,17.64060077805865,16.93820728417324,4.9282785847823165,0.8399010884214647,2.0,4.0,27,17
363505.0,6591739.0,192.59653018595992,7.596530185959929,30.386120743839715,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,27,18
363505.0,6591741.0,193.13552321649456,8.135523216494574,32.5420928659783,27.450000000000003,22.5,3,19.527010102207786,24.753175726649218,19.0789086448562,3.7682505326020372,0.8102175959113952,2.0,4.0,27,19
363505.0,6591743.0,192.39761185507223,7.39761185507223,29.59044742028892,27.450000000000003,22.5,3,18.460809541061977,21.062356583916795,17.82188122413636,4.375839907525227,0.8730562197204533,2.0,4.0,27,20
363505.0,6591745.0,191.8587462524219,6.8587462524218905,27.434985009687562,9.15,7.5,1,18.946361132719804,18.946361132719804,18.71059158478825,2.9796581546692162,0.8353972600879265,2.0,4.0,27,21
