x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain
444186.6912489614,6812750.128649618,B_048_054,480.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.83,2.826,0.2801,6.96,42.2,21.06,8.11,167.8,58.4,hard,5.32,1.39,0.08,73.3,0.477,0.83,0.84,0.57,1.18,120,False,-28.689721519942506,122.42619537640007,mineralised_porphyry,potassic_core,high_grade_core,background
444196.6912489614,6812750.128649618,B_049_054,490.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.85,2.790,0.2724,6.96,43.7,21.55,7.29,159.8,71.0,hard,5.51,1.45,0.08,68.8,0.482,0.83,0.83,0.57,1.18,130,False,-28.689721519942506,122.42629778007507,mineralised_porphyry,potassic_core,high_grade_core,background
444206.6912489614,6812750.128649618,B_050_054,500.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.81,2.810,0.2865,7.16,39.9,20.94,7.22,166.6,66.6,hard,5.78,1.40,0.08,64.3,0.503,0.82,0.83,0.56,1.18,125,False,-28.689721519942506,122.42640018375008,mineralised_porphyry,potassic_core,high_grade_core,background
444216.6912489614,6812750.128649618,B_051_054,510.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.85,2.906,0.2787,7.38,41.4,21.07,7.65,176.8,57.5,hard,5.99,1.41,0.08,59.9,0.503,0.82,0.85,0.54,1.18,120,False,-28.689721519942506,122.4265025874251,mineralised_porphyry,potassic_core,high_grade_core,background
444226.6912489614,6812750.128649618,B_052_054,520.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.84,3.143,0.2773,7.55,40.2,21.37,7.93,173.2,60.9,hard,5.79,1.41,0.08,55.6,0.499,0.83,0.83,0.55,1.18,115,False,-28.689721519942506,122.4266049911001,mineralised_porphyry,potassic_core,high_grade_core,background
444236.6912489614,6812750.128649618,B_053_054,530.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.91,2.875,0.2612,7.22,41.1,22.23,7.58,167.4,65.7,hard,5.72,1.49,0.08,51.4,0.483,0.82,0.84,0.56,1.18,120,False,-28.689721519942506,122.42670739477512,mineralised_porphyry,potassic_core,high_grade_core,background
444246.6912489614,6812750.128649618,B_054_054,540.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.87,2.871,0.2546,7.38,41.3,21.94,7.47,166.2,58.8,hard,5.82,1.32,0.08,47.2,0.491,0.81,0.84,0.56,1.18,120,False,-28.689721519942506,122.42680979845012,mineralised_porphyry,potassic_core,high_grade_core,background
444256.6912489614,6812750.128649618,B_055_054,550.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.79,2.478,0.2454,6.69,40.7,20.81,7.76,160.3,61.6,hard,5.82,1.37,0.08,43.1,0.503,0.82,0.84,0.56,1.18,125,False,-28.689721519942506,122.42691220212512,mineralised_porphyry,potassic_core,high_grade_core,background
444266.6912489614,6812750.128649618,B_056_054,560.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.83,2.621,0.2247,6.68,40.7,21.30,7.86,157.4,59.9,hard,5.04,1.33,0.08,39.0,0.461,0.83,0.83,0.59,1.18,130,False,-28.689721519942506,122.42701460580012,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444276.6912489614,6812750.128649618,B_057_054,570.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.85,2.310,0.2018,6.02,43.2,21.39,7.35,158.6,61.0,hard,5.12,1.31,0.08,35.0,0.461,0.83,0.83,0.56,1.13,125,False,-28.689721519942506,122.42711700947513,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444286.6912489614,6812750.128649618,B_058_054,580.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.85,2.150,0.1887,5.72,42.4,20.88,7.86,160.3,52.4,medium,4.92,1.41,0.08,31.0,0.455,0.82,0.82,0.58,1.16,125,False,-28.689721519942506,122.42721941315013,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444296.6912489614,6812750.128649618,B_059_054,590.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.82,1.937,0.1686,5.19,45.2,20.43,7.50,163.1,56.5,hard,4.49,1.12,0.08,27.1,0.390,0.83,0.82,0.59,1.18,125,False,-28.689721519942506,122.42732181682511,mineralised_porphyry,potassic_core,high_grade_core,secondary_fault
444306.6912489614,6812750.128649618,B_060_054,600.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.81,1.677,0.1473,4.61,46.2,20.39,6.95,143.8,48.7,medium,3.78,1.22,0.08,23.2,0.388,0.83,0.82,0.62,1.11,130,False,-28.689721519942506,122.42742422050011,phyllic_volcanics,phyllic_halo,high_grade_core,secondary_fault
444316.6912489614,6812750.128649618,B_061_054,610.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.76,1.432,0.1303,4.08,46.0,20.25,6.86,128.8,51.0,medium,3.86,1.09,0.37,19.3,0.378,0.82,0.80,0.60,1.03,140,False,-28.689721519942506,122.42752662417512,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault
444326.6912489614,6812750.128649618,B_062_054,620.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.70,1.108,0.1099,3.15,48.7,18.64,6.01,110.8,41.6,medium,3.21,1.28,0.69,15.3,0.385,0.83,0.80,0.62,0.94,145,False,-28.689721519942506,122.42762902785012,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault
444336.6912489614,6812750.128649618,B_063_054,630.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.72,0.924,0.0923,2.57,48.6,18.91,5.99,110.1,37.9,medium,3.09,1.25,0.87,11.4,0.390,0.81,0.78,0.60,0.90,150,False,-28.689721519942506,122.42773143152512,phyllic_volcanics,phyllic_halo,stockwork_ore,secondary_fault
444346.6912489614,6812750.128649618,B_064_054,640.0,90.0,200.0,185.0,RL185-200,ore,fresh,2.68,0.744,0.0794,2.20,49.7,17.69,5.60,94.3,30.8,soft,2.72,1.25,1.03,7.5,0.387,0.80,0.77,0.61,0.89,160,False,-28.689721519942506,122.42783383520012,fault_breccia_gouge,argillic_fault_damage,stockwork_ore,secondary_fault
444356.6912489614,6812750.128649618,B_065_054,650.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.67,0.454,0.0500,1.49,49.9,17.90,5.82,99.3,26.8,soft,2.16,1.00,1.57,3.5,0.346,0.80,0.75,0.61,0.86,160,False,-28.689721519942506,122.42793623887512,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault
444366.6912489614,6812750.128649618,B_066_054,660.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.087,0.0035,0.40,45.6,20.36,6.90,124.6,36.3,medium,2.33,0.81,1.74,0.5,0.364,0.78,0.70,0.61,1.00,135,False,-28.689721519942506,122.42803864255012,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault
444376.6912489614,6812750.128649618,B_067_054,670.0,90.0,200.0,185.0,RL185-200,waste,transition,2.65,0.089,0.0015,0.19,51.2,19.55,5.83,94.2,29.1,soft,1.52,0.76,2.85,4.6,0.342,0.79,0.57,0.61,0.93,150,True,-28.689721519942506,122.42814104622514,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault
444386.6912489614,6812750.128649618,B_068_054,680.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.396,0.0468,1.34,49.1,19.36,5.64,103.9,38.1,medium,2.09,0.85,1.61,8.6,0.330,0.80,0.75,0.62,0.95,155,False,-28.689721519942506,122.42824344990014,fault_breccia_gouge,argillic_fault_damage,low_grade_halo,secondary_fault
444396.6912489614,6812750.128649618,B_069_054,690.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.396,0.0408,1.25,48.6,20.22,5.83,128.8,40.2,medium,1.93,0.81,1.18,12.8,0.333,0.83,0.77,0.65,1.07,140,False,-28.689721519942506,122.42834585357514,phyllic_volcanics,phyllic_halo,low_grade_halo,secondary_fault
444406.6912489614,6812750.128649618,B_070_054,700.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.315,0.0352,1.07,45.1,20.28,7.04,131.1,45.0,medium,1.79,0.72,0.79,17.0,0.293,0.83,0.76,0.66,1.09,135,False,-28.689721519942506,122.42844825725014,barren_diorite_intrusion,barren_intrusive,low_grade_halo,secondary_fault
444416.6912489614,6812750.128649618,B_071_054,710.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.297,0.0281,0.96,44.7,19.56,7.54,138.8,52.8,medium,1.22,0.89,0.55,21.3,0.275,0.85,0.79,0.69,1.13,130,False,-28.689721519942506,122.42855066092514,barren_diorite_intrusion,barren_intrusive,low_grade_halo,secondary_fault
444426.6912489614,6812750.128649618,B_072_054,720.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.257,0.0201,0.81,43.0,21.25,7.03,145.1,55.6,hard,1.61,0.70,0.30,25.7,0.270,0.86,0.78,0.69,1.18,130,False,-28.689721519942506,122.42865306460014,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,secondary_fault
444436.6912489614,6812750.128649618,B_073_054,730.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.230,0.0166,0.77,43.4,22.25,8.20,149.9,60.8,hard,1.20,0.66,0.33,30.1,0.250,0.86,0.75,0.71,1.18,125,False,-28.689721519942506,122.42875546827514,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444446.6912489614,6812750.128649618,B_074_054,740.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.164,0.0127,0.58,39.9,21.04,7.53,159.5,57.0,hard,0.97,0.68,0.45,34.7,0.227,0.85,0.76,0.72,1.18,120,False,-28.689721519942506,122.42885787195014,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444456.6912489614,6812750.128649618,B_075_054,750.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.139,0.0097,0.53,41.7,22.33,8.41,156.4,61.3,hard,1.04,0.50,0.13,39.3,0.238,0.85,0.78,0.72,1.18,110,False,-28.689721519942506,122.42896027562514,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444466.6912489614,6812750.128649618,B_076_054,760.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.120,0.0071,0.46,41.5,21.93,7.39,160.4,66.8,hard,1.01,0.49,0.71,38.3,0.243,0.86,0.76,0.71,1.18,125,False,-28.689721519942506,122.42906267930016,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444476.6912489614,6812750.128649618,B_077_054,770.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.103,0.0062,0.42,43.0,21.85,6.90,159.6,66.0,hard,1.06,0.39,0.54,35.8,0.237,0.85,0.76,0.70,1.18,115,False,-28.689721519942506,122.42916508297516,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444486.6912489614,6812750.128649618,B_078_054,780.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.096,0.0063,0.38,41.3,22.08,7.42,142.8,57.9,hard,1.05,0.43,0.95,33.3,0.270,0.84,0.76,0.69,1.18,125,False,-28.689721519942506,122.42926748665016,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444496.6912489614,6812750.128649618,B_079_054,790.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.094,0.0064,0.37,42.5,21.60,7.61,142.7,54.5,hard,0.76,0.53,1.50,30.8,0.264,0.85,0.74,0.69,1.12,130,False,-28.689721519942506,122.42936989032516,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,intrusion_contact
444506.6912489614,6812750.128649618,B_080_054,800.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.106,0.0074,0.39,43.9,21.15,7.10,123.8,50.5,medium,0.77,0.39,1.89,28.2,0.243,0.84,0.76,0.68,1.12,130,False,-28.689721519942506,122.42947229400016,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,main_fault
444516.6912489614,6812750.128649618,B_081_054,810.0,90.0,200.0,185.0,RL185-200,waste,fresh,2.66,0.126,0.0092,0.45,42.7,20.05,6.81,123.3,54.9,hard,1.26,0.53,2.11,25.6,0.298,0.83,0.76,0.66,1.06,135,False,-28.689721519942506,122.42957469767516,barren_diorite_intrusion,barren_intrusive,late_barren_intrusion,main_fault
444526.6912489614,6812750.128649618,B_082_054,820.0,90.0,200.0,185.0,RL185-200,waste,transition,2.59,0.137,0.0080,0.45,50.0,19.91,6.01,88.5,35.0,soft,0.74,0.47,3.61,23.0,0.317,0.82,0.64,0.64,0.89,150,True,-28.689721519942506,122.42967710135017,barren_diorite_intrusion,barren_intrusive,waste,main_fault
444536.6912489614,6812750.128649618,B_083_054,830.0,90.0,200.0,185.0,RL185-200,waste,transition,2.59,0.131,0.0089,0.44,51.2,18.93,5.92,72.6,32.4,soft,0.60,0.44,3.72,20.3,0.313,0.82,0.65,0.65,0.82,170,True,-28.689721519942506,122.42977950502517,barren_diorite_intrusion,barren_intrusive,waste,main_fault
444546.6912489614,6812750.128649618,B_084_054,840.0,90.0,200.0,185.0,RL185-200,waste,transition,2.57,0.145,0.0098,0.47,52.8,18.34,5.52,75.8,27.3,soft,0.39,0.67,4.17,17.5,0.326,0.82,0.65,0.65,0.83,160,True,-28.689721519942506,122.42988190870015,propylitic_volcanics,propylitic_halo,waste,main_fault
444556.6912489614,6812750.128649618,B_085_054,850.0,90.0,200.0,185.0,RL185-200,waste,transition,2.63,0.158,0.0103,0.49,54.6,16.75,5.29,59.4,28.8,soft,0.89,0.78,4.42,14.8,0.367,0.80,0.64,0.62,0.72,165,True,-28.689721519942506,122.42998431237515,fault_breccia_gouge,argillic_fault_damage,waste,main_fault
443776.6912489614,6812760.128649618,B_007_055,70.0,100.0,200.0,185.0,RL185-200,ore,transition,2.73,0.807,0.0526,2.09,49.1,19.71,6.39,108.2,59.8,hard,2.18,0.48,2.99,184.8,0.353,0.85,0.72,0.63,1.00,140,False,-28.689631688825006,122.421996825725,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443786.6912489614,6812760.128649618,B_008_055,80.0,100.0,200.0,185.0,RL185-200,ore,transition,2.71,0.900,0.0534,2.30,49.1,19.02,6.39,100.8,48.8,medium,2.01,0.65,2.72,174.8,0.354,0.85,0.72,0.65,0.97,150,True,-28.689631688825006,122.42209922940002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443796.6912489614,6812760.128649618,B_009_055,90.0,100.0,200.0,185.0,RL185-200,ore,transition,2.69,0.990,0.0598,2.49,49.8,18.80,6.81,114.1,55.0,hard,1.78,0.33,2.55,164.9,0.321,0.86,0.71,0.66,1.01,135,True,-28.689631688825006,122.42220163307502,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443806.6912489614,6812760.128649618,B_010_055,100.0,100.0,200.0,185.0,RL185-200,ore,transition,2.66,1.013,0.0687,2.68,50.6,19.52,6.92,106.2,59.0,hard,2.27,0.50,2.83,155.0,0.365,0.86,0.72,0.63,0.99,140,True,-28.689631688825006,122.42230403675002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443816.6912489614,6812760.128649618,B_011_055,110.0,100.0,200.0,185.0,RL185-200,ore,transition,2.65,1.211,0.0736,2.92,49.8,19.60,6.64,120.4,49.3,medium,2.02,0.53,2.54,145.1,0.360,0.86,0.71,0.66,1.02,140,True,-28.689631688825006,122.42240644042502,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443826.6912489614,6812760.128649618,B_012_055,120.0,100.0,200.0,185.0,RL185-200,ore,transition,2.67,1.358,0.0848,3.20,50.0,18.24,6.42,114.1,59.0,hard,2.70,0.50,2.37,135.2,0.375,0.84,0.71,0.60,1.01,145,True,-28.689631688825006,122.42250884410002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443836.6912489614,6812760.128649618,B_013_055,130.0,100.0,200.0,185.0,RL185-200,ore,transition,2.67,1.435,0.0956,3.40,49.2,19.51,6.93,126.8,55.6,hard,3.00,0.62,2.57,125.3,0.398,0.84,0.71,0.61,1.09,135,True,-28.689631688825006,122.42261124777502,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443846.6912489614,6812760.128649618,B_014_055,140.0,100.0,200.0,185.0,RL185-200,ore,transition,2.75,1.549,0.1105,3.89,49.2,20.26,7.21,116.0,51.2,medium,3.13,0.74,2.66,115.3,0.403,0.84,0.72,0.60,0.98,140,True,-28.689631688825006,122.42271365145002,propylitic_volcanics,propylitic_halo,stockwork_ore,background
443856.6912489614,6812760.128649618,B_015_055,150.0,100.0,200.0,185.0,RL185-200,ore,transition,2.67,1.755,0.1172,4.22,48.1,19.01,6.59,123.9,43.7,medium,3.36,0.59,2.35,105.4,0.402,0.84,0.72,0.60,1.04,135,True,-28.689631688825006,122.42281605512504,propylitic_volcanics,propylitic_halo,high_grade_core,background
443866.6912489614,6812760.128649618,B_016_055,160.0,100.0,200.0,185.0,RL185-200,ore,transition,2.71,1.941,0.1285,4.63,49.4,20.03,7.13,129.5,51.8,medium,3.50,0.65,2.40,95.5,0.438,0.83,0.71,0.60,1.08,130,True,-28.689631688825006,122.42291845880004,mineralised_porphyry,potassic_core,high_grade_core,background
443876.6912489614,6812760.128649618,B_017_055,170.0,100.0,200.0,185.0,RL185-200,ore,transition,2.78,2.116,0.1375,4.89,47.5,19.41,7.33,116.1,55.0,hard,4.08,0.60,2.30,85.6,0.440,0.81,0.72,0.57,1.03,140,True,-28.689631688825006,122.42302086247504,mineralised_porphyry,potassic_core,high_grade_core,background
443886.6912489614,6812760.128649618,B_018_055,180.0,100.0,200.0,185.0,RL185-200,ore,transition,2.74,2.398,0.1581,5.79,49.5,19.34,6.89,134.2,50.5,medium,4.20,0.78,2.50,75.7,0.462,0.82,0.72,0.59,1.10,130,True,-28.689631688825006,122.42312326615004,mineralised_porphyry,potassic_core,high_grade_core,background
443896.6912489614,6812760.128649618,B_019_055,190.0,100.0,200.0,185.0,RL185-200,ore,transition,2.74,2.622,0.1702,6.01,48.0,20.55,7.31,125.9,53.3,medium,4.51,0.67,2.25,65.8,0.478,0.82,0.72,0.56,1.04,135,True,-28.689631688825006,122.42322566982504,mineralised_porphyry,potassic_core,high_grade_core,background
443906.6912489614,6812760.128649618,B_020_055,200.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.54,2.863,0.1290,6.29,52.7,18.26,5.54,94.3,41.3,medium,3.91,0.84,3.57,55.8,0.508,0.83,0.51,0.48,0.90,155,True,-28.689631688825006,122.42332807350004,mineralised_porphyry,potassic_core,high_grade_core,background
443916.6912489614,6812760.128649618,B_021_055,210.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.60,3.191,0.1351,6.88,52.3,17.86,6.18,98.6,36.2,medium,4.44,0.76,3.39,45.9,0.533,0.83,0.52,0.48,0.90,155,True,-28.689631688825006,122.42343047717505,mineralised_porphyry,potassic_core,high_grade_core,background
443926.6912489614,6812760.128649618,B_022_055,220.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.57,2.968,0.1447,6.18,52.7,17.36,6.42,99.2,43.3,medium,4.17,0.62,3.58,36.0,0.532,0.84,0.53,0.48,0.88,150,True,-28.689631688825006,122.42353288085005,mineralised_porphyry,potassic_core,high_grade_core,background
443936.6912489614,6812760.128649618,B_023_055,230.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.57,2.837,0.1417,6.15,53.1,17.08,6.19,89.8,37.1,medium,3.87,0.82,3.67,26.1,0.521,0.83,0.52,0.48,0.85,160,True,-28.689631688825006,122.42363528452503,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443946.6912489614,6812760.128649618,B_024_055,240.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.59,2.639,0.1303,5.69,53.9,17.24,5.41,81.1,21.6,soft,4.20,0.98,4.13,16.2,0.557,0.81,0.50,0.47,0.78,170,True,-28.689631688825006,122.42373768820003,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443956.6912489614,6812760.128649618,B_025_055,250.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.51,2.212,0.1179,5.01,57.5,16.44,4.13,47.0,18.0,soft,3.49,1.04,5.01,6.3,0.549,0.79,0.50,0.47,0.65,190,True,-28.689631688825006,122.42384009187504,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443966.6912489614,6812760.128649618,B_026_055,260.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.46,2.188,0.1167,4.98,59.4,15.35,4.85,52.5,18.0,soft,3.32,1.05,5.11,3.7,0.531,0.79,0.48,0.47,0.62,180,True,-28.689631688825006,122.42394249555004,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443976.6912489614,6812760.128649618,B_027_055,270.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.51,2.477,0.1241,5.50,55.0,16.37,5.36,61.8,24.4,soft,3.33,1.13,4.25,13.6,0.515,0.82,0.52,0.48,0.70,170,True,-28.689631688825006,122.42404489922504,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443986.6912489614,6812760.128649618,B_028_055,280.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.56,2.577,0.1378,6.07,53.5,17.14,6.17,77.9,38.9,medium,3.29,0.97,3.56,23.5,0.486,0.83,0.53,0.50,0.79,165,True,-28.689631688825006,122.42414730290004,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
443996.6912489614,6812760.128649618,B_029_055,290.0,100.0,200.0,185.0,RL185-200,ore,oxide,2.58,2.838,0.1440,6.33,52.3,17.94,5.53,95.8,34.9,soft,3.49,1.13,2.95,33.4,0.489,0.85,0.53,0.51,0.92,155,True,-28.689631688825006,122.42424970657504,mineralised_porphyry,potassic_core,high_grade_core,cross_fault
444006.6912489614,6812760.128649618,B_030_055,300.0,100.0,200.0,185.0,RL185-200,ore,transition,2.74,2.754,0.1933,6.71,49.1,20.42,6.57,130.8,59.0,hard,4.35,0.94,1.40,43.3,0.440,0.82,0.72,0.58,1.07,135,False,-28.689631688825006,122.42435211025006,mineralised_porphyry,potassic_core,high_grade_core,background
444016.6912489614,6812760.128649618,B_031_055,310.0,100.0,200.0,185.0,RL185-200,ore,transition,2.70,2.827,0.1921,6.81,49.4,19.90,6.75,144.5,55.8,hard,4.38,0.92,1.01,53.2,0.452,0.83,0.72,0.58,1.18,130,False,-28.689631688825006,122.42445451392506,mineralised_porphyry,potassic_core,high_grade_core,background
444026.6912489614,6812760.128649618,B_032_055,320.0,100.0,200.0,185.0,RL185-200,ore,transition,2.74,2.130,0.1344,5.21,46.7,20.18,7.30,127.6,51.7,medium,3.80,0.93,1.16,63.2,0.403,0.83,0.68,0.62,1.11,135,False,-28.689631688825006,122.42455691760006,mineralised_porphyry,potassic_core,high_grade_core,background
444036.6912489614,6812760.128649618,B_033_055,330.0,100.0,200.0,185.0,RL185-200,waste,transition,2.76,0.729,0.0441,2.28,46.2,21.22,7.24,143.4,59.1,hard,2.48,0.88,1.16,73.1,0.345,0.83,0.66,0.66,1.18,120,False,-28.689631688825006,122.42465932127506,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444046.6912489614,6812760.128649618,B_034_055,340.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.91,1.016,0.0847,3.01,40.2,22.41,8.80,161.8,67.2,hard,3.09,0.97,0.27,83.0,0.344,0.84,0.78,0.65,1.18,120,False,-28.689631688825006,122.42476172495006,late_mafic_dyke,barren_intrusive,stockwork_ore,background
444056.6912489614,6812760.128649618,B_035_055,350.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.77,2.152,0.1868,5.25,39.9,21.52,8.18,165.2,60.5,hard,3.97,1.07,0.31,92.9,0.417,0.84,0.83,0.61,1.18,115,False,-28.689631688825006,122.42486412862506,mineralised_porphyry,potassic_core,high_grade_core,background
444066.6912489614,6812760.128649618,B_036_055,360.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.82,2.436,0.2195,5.99,44.0,21.68,7.66,158.7,60.6,hard,4.52,1.20,0.37,102.8,0.451,0.84,0.86,0.59,1.18,125,False,-28.689631688825006,122.42496653230008,mineralised_porphyry,potassic_core,high_grade_core,background
444076.6912489614,6812760.128649618,B_037_055,370.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.395,0.2239,5.89,39.7,21.53,7.59,156.7,61.4,hard,4.63,1.20,0.20,112.7,0.433,0.85,0.86,0.60,1.18,120,False,-28.689631688825006,122.42506893597508,mineralised_porphyry,potassic_core,high_grade_core,background
444086.6912489614,6812760.128649618,B_038_055,380.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.84,2.333,0.2349,5.91,42.5,20.18,7.18,150.1,67.1,hard,4.37,1.33,0.08,115.7,0.432,0.85,0.83,0.60,1.16,130,False,-28.689631688825006,122.42517133965008,mineralised_porphyry,potassic_core,high_grade_core,background
444096.6912489614,6812760.128649618,B_039_055,390.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.469,0.2331,5.75,42.7,21.44,7.81,160.4,66.7,hard,4.19,1.54,0.08,110.1,0.404,0.84,0.83,0.62,1.18,120,False,-28.689631688825006,122.42527374332508,mineralised_porphyry,potassic_core,high_grade_core,background
444106.6912489614,6812760.128649618,B_040_055,400.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.242,0.2412,5.74,42.1,21.64,6.80,162.1,60.4,hard,4.44,1.39,0.41,104.7,0.473,0.84,0.84,0.59,1.16,125,False,-28.689631688825006,122.42537614700008,mineralised_porphyry,potassic_core,high_grade_core,background
444116.6912489614,6812760.128649618,B_041_055,410.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.80,2.370,0.2354,5.65,42.1,20.76,7.53,149.6,65.6,hard,4.37,1.19,0.08,99.4,0.441,0.84,0.83,0.60,1.18,130,False,-28.689631688825006,122.42547855067508,mineralised_porphyry,potassic_core,high_grade_core,background
444126.6912489614,6812760.128649618,B_042_055,420.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.83,2.261,0.2347,5.62,43.1,20.43,7.75,155.0,62.0,hard,4.09,1.44,0.21,94.1,0.445,0.84,0.83,0.62,1.18,130,False,-28.689631688825006,122.42558095435008,mineralised_porphyry,potassic_core,high_grade_core,background
444136.6912489614,6812760.128649618,B_043_055,430.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.79,2.436,0.2556,6.20,43.3,20.20,7.71,152.3,60.0,hard,4.38,1.29,0.08,89.0,0.439,0.84,0.84,0.63,1.15,120,False,-28.689631688825006,122.42568335802508,mineralised_porphyry,potassic_core,high_grade_core,background
444146.6912489614,6812760.128649618,B_044_055,440.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.86,2.350,0.2327,5.87,43.1,20.80,8.32,158.4,67.2,hard,4.71,1.32,0.08,83.9,0.461,0.84,0.87,0.60,1.18,140,False,-28.689631688825006,122.42578576170008,mineralised_porphyry,potassic_core,high_grade_core,background
444156.6912489614,6812760.128649618,B_045_055,450.0,100.0,200.0,185.0,RL185-200,ore,fresh,2.81,2.523,0.2682,6.29,40.8,21.93,7.70,152.5,62.1,hard,4.91,1.36,0.08,79.0,0.463,0.83,0.83,0.59,1.18,135,False,-28.689631688825006,122.42588816537508,mineralised_porphyry,potassic_core,high_grade_core,background
