MEASURE_WHILE_DRILLING_PK,DATE_TIME,DRILL_PATTERN,PATTERN_HOLE_NUMBER,X,Y,Z,BOTTOM_Z,TOP_Z,CURRENT_DEPTH,TOTAL_DEPTH,MINE_HOLE_NUMBER,MWD_DRILL_NUMBER,MWD_DIAMETER,MWD_PEN,MWD_RPM,MWD_TORQUE,MWD_WOB,ACTUAL_MAST_ANGLE,ACTUAL_DRILL_HEADING,AUDIT_JOB_SK,AUDIT_ETL_SK,ODW_INSERT_DATE,ODW_UPDATE_DATE,GUID_HOLE_BY_HOLE,GUID_HOLE_DATA
47302538,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,404.9472,403.7687,407.8574,2.91015625,4.0887451172,5100001453774,9,251,0.8000320792,78.804977417,3463.65234375,19.0811634064,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,8C30575B-6058-EF11-8F7A-0030646ACE71
47302539,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,405.2539,403.7687,407.8574,2.603515625,4.0887451172,5100001453774,9,251,1.146340251,84.1753921509,3348.7399902344,19.1110343933,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,D2B8484D-6058-EF11-8F7A-0030646ACE71
47302540,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,405.5595,403.7687,407.8574,2.2978515625,4.0887451172,5100001453774,9,251,0.8347280025,79.879989624,3517.6611328125,18.8997001648,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,E6651E44-6058-EF11-8F7A-0030646ACE71
47302541,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,405.8656,403.7687,407.8574,1.9918212891,4.0887451172,5100001453774,9,251,1.1495445967,83.8819503784,3649.193359375,18.8007850647,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,53ADBA36-6058-EF11-8F7A-0030646ACE71
47302542,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,406.1721,403.7687,407.8574,1.6853027344,4.0887451172,5100001453774,9,251,0.8769136667,66.0923461914,3046.4611816406,13.935256958,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,E15FA92B-6058-EF11-8F7A-0030646ACE71
47302543,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,406.479,403.7687,407.8574,1.3784179688,4.0887451172,5100001453774,9,251,0.6777258515,47.2681770325,2577.6357421875,13.4243469238,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,3749D418-6058-EF11-8F7A-0030646ACE71
47302544,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,406.7839,403.7687,407.8574,1.0734863281,4.0887451172,5100001453774,9,251,0.7325218916,46.9848861694,2809.67578125,13.3510408401,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,E2875A0A-6058-EF11-8F7A-0030646ACE71
47302545,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,407.0891,403.7687,407.8574,0.7683105469,4.0887451172,5100001453774,9,251,0.7636498213,47.2179908752,2592.0075683594,13.35501194,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,E4A094FB-5F58-EF11-8F7A-0030646ACE71
47302546,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,407.3945,403.7687,407.8574,0.462890625,4.0887451172,5100001453774,9,251,0.8407205939,47.4942626953,2243.1440429688,11.9703769684,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,576B52ED-5F58-EF11-8F7A-0030646ACE71
47302547,2024.08.12 12:10:47,B102_396_801,85.0,801567.951,7513492.952,407.7027,403.7687,407.8574,0.1546630859,4.0887451172,5100001453774,9,251,0.8437168598,33.4667739868,1166.9195556641,4.5634446144,0.0,82.49,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,D0FFA7D9-6058-EF11-8F7A-0030646ACE71,8C7FABDD-5F58-EF11-8F7A-0030646ACE71
47302658,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,403.8135,403.8135,407.9468,4.1333007813,4.1333007813,5100001453777,9,251,0.0,81.4666671753,3417.97265625,17.5097427368,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,D76639BE-6258-EF11-8F7A-0030646ACE71
47302659,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,403.82,403.8135,407.9468,4.1268310547,4.1333007813,5100001453777,9,251,0.8370584846,77.637512207,3841.1635742188,14.37682724,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,62F413B0-6258-EF11-8F7A-0030646ACE71
47302660,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,404.1269,403.8135,407.9468,3.8199462891,4.1333007813,5100001453777,9,251,0.6097191572,75.9997024536,3927.6926269531,17.0754127502,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,742BCBA2-6258-EF11-8F7A-0030646ACE71
47302661,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,404.4317,403.8135,407.9468,3.5151367188,4.1333007813,5100001453777,9,251,0.6317507625,77.8670196533,3366.80859375,18.9104919434,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,28BEC490-6258-EF11-8F7A-0030646ACE71
47302662,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,404.737,403.8135,407.9468,3.2098388672,4.1333007813,5100001453777,9,251,1.0776218176,82.0384063721,3357.3869628906,18.9468517303,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,B042967F-6258-EF11-8F7A-0030646ACE71
47302663,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,405.0423,403.8135,407.9468,2.9045410156,4.1333007813,5100001453777,9,251,0.704633534,78.8469314575,3348.0263671875,18.8863525391,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,DCE02675-6258-EF11-8F7A-0030646ACE71
47302664,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,405.3476,403.8135,407.9468,2.5992431641,4.1333007813,5100001453777,9,251,0.9159935713,81.3227844238,3434.7175292969,18.9568386078,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,CA073066-6258-EF11-8F7A-0030646ACE71
47302665,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,405.6529,403.8135,407.9468,2.2939453125,4.1333007813,5100001453777,9,251,0.917458415,81.4623260498,3402.572265625,18.9290618896,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,02A73D5A-6258-EF11-8F7A-0030646ACE71
47302666,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,405.9586,403.8135,407.9468,1.9881591797,4.1333007813,5100001453777,9,251,1.0789142847,83.7428817749,3261.0451660156,18.8788433075,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,5D784E4E-6258-EF11-8F7A-0030646ACE71
47302667,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,406.2643,403.8135,407.9468,1.6824951172,4.1333007813,5100001453777,9,251,0.8727284074,62.8390007019,2961.9946289063,12.6704721451,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,CCCE1444-6258-EF11-8F7A-0030646ACE71
47302668,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,406.5697,403.8135,407.9468,1.3770751953,4.1333007813,5100001453777,9,251,0.6114281416,45.9663963318,2959.5356445313,13.224357605,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,E9C99B31-6258-EF11-8F7A-0030646ACE71
47302669,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,406.8754,403.8135,407.9468,1.0714111328,4.1333007813,5100001453777,9,251,0.611184001,46.5352554321,2934.7478027344,13.2963247299,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,BD3C0620-6258-EF11-8F7A-0030646ACE71
47302670,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,407.1809,403.8135,407.9468,0.7658691406,4.1333007813,5100001453777,9,251,0.7331078649,45.9034118652,3236.2458496094,13.1986045837,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,F07AA60D-6258-EF11-8F7A-0030646ACE71
47302671,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,407.4864,403.8135,407.9468,0.4604492188,4.1333007813,5100001453777,9,251,0.9167259932,46.6501235962,2574.5629882813,12.7408695221,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,25566CFF-6158-EF11-8F7A-0030646ACE71
47302672,2024.08.12 12:26:43,B102_396_801,89.0,801571.391,7513544.482,407.7919,403.8135,407.9468,0.1549072266,4.1333007813,5100001453777,9,251,0.8450485468,30.6238708496,945.9605102539,3.8465993404,0.0,66.1,872283,25066732,2024.08.12 12:59:28,2024.08.12 12:59:28,960CB013-6358-EF11-8F7A-0030646ACE71,867F25F3-6158-EF11-8F7A-0030646ACE71
47302810,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,403.7769,403.7769,407.8614,4.0844726563,4.0844726563,5100001453784,9,251,0.5953336358,75.6126098633,3381.9992675781,18.6209621429,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,32FEDC40-6458-EF11-8F7A-0030646ACE71
47302811,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,404.0349,403.7769,407.8614,3.8265380859,4.0844726563,5100001453784,9,251,0.3387773037,74.2122879028,3403.1088867188,18.6494483948,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,6293E422-6458-EF11-8F7A-0030646ACE71
47302812,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,404.3397,403.7769,407.8614,3.5217285156,4.0844726563,5100001453784,9,251,0.7642601728,78.1725006104,3153.6674804688,18.662820816,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,546BBD02-6458-EF11-8F7A-0030646ACE71
47302813,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,404.6453,403.7769,407.8614,3.2160644531,4.0844726563,5100001453784,9,251,1.3106120825,80.428565979,3297.4897460938,18.5253391266,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,76F24CF4-6358-EF11-8F7A-0030646ACE71
47302814,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,404.9511,403.7769,407.8614,2.9102783203,4.0844726563,5100001453784,9,251,0.6777258515,76.4790802002,3232.306640625,18.6570339203,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,F4D911EC-6358-EF11-8F7A-0030646ACE71
47302815,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,405.256,403.7769,407.8614,2.6053466797,4.0844726563,5100001453784,9,251,0.7051969171,76.8411102295,3332.6662597656,18.570520401,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,EBF69BDB-6358-EF11-8F7A-0030646ACE71
47302816,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,405.5616,403.7769,407.8614,2.2998046875,4.0844726563,5100001453784,9,251,0.6796247363,76.4569778442,3197.0690917969,18.6805267334,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,B3E0ACCC-6358-EF11-8F7A-0030646ACE71
47302817,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,405.8674,403.7769,407.8614,1.9940185547,4.0844726563,5100001453784,9,251,0.9638130069,80.138343811,3263.94921875,18.6594333649,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,F3BF0DBC-6358-EF11-8F7A-0030646ACE71
47302818,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,406.1725,403.7769,407.8614,1.6888427734,4.0844726563,5100001453784,9,251,0.615090251,62.1350212097,2598.37109375,13.6718549728,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,04F2D5B0-6358-EF11-8F7A-0030646ACE71
47302819,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,406.48,403.7769,407.8614,1.3813476563,4.0844726563,5100001453784,9,251,0.6545712352,47.3511886597,2530.2260742188,12.8924818039,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,CDD71099-6358-EF11-8F7A-0030646ACE71
47302820,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,406.7855,403.7769,407.8614,1.0759277344,4.0844726563,5100001453784,9,251,0.8741234541,47.2898902893,2565.1171875,12.8666820526,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,085E7588-6358-EF11-8F7A-0030646ACE71
47302821,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,407.0914,403.7769,407.8614,0.7700195313,4.0844726563,5100001453784,9,251,0.6807098389,47.2295951843,2647.9721679688,12.894651413,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,F8115A7C-6358-EF11-8F7A-0030646ACE71
47302822,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,407.3976,403.7769,407.8614,0.4637451172,4.0844726563,5100001453784,9,251,0.7105492353,47.1017532349,2337.6616210938,12.7133054733,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,91A9F76B-6358-EF11-8F7A-0030646ACE71
47302823,2024.08.12 12:35:24,B102_396_801,96.0,801575.209,7513546.212,407.7055,403.7769,407.8614,0.1558837891,4.0844726563,5100001453784,9,251,0.5197126269,33.5145721436,1441.833984375,7.7705836296,0.0,82.35,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,EE561A4A-6458-EF11-8F7A-0030646ACE71,0AAD4F5C-6358-EF11-8F7A-0030646ACE71
47302858,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,403.8179,403.8179,407.902,4.0841064453,4.0841064453,5100001453783,9,251,2.4988791943,87.8718795776,3508.0151367188,15.9096193314,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,C041B223-6558-EF11-8F7A-0030646ACE71
47302859,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,404.0678,403.8179,407.902,3.8342285156,4.0841064453,5100001453783,9,251,3.0665061474,88.1907196045,3549.7937011719,14.6015577316,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,28006411-6558-EF11-8F7A-0030646ACE71
47302860,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,404.3744,403.8179,407.902,3.5275878906,4.0841064453,5100001453783,9,251,2.6211240292,88.3132629395,3307.921875,15.1918230057,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,172D0D0A-6558-EF11-8F7A-0030646ACE71
47302861,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,404.6802,403.8179,407.902,3.2218017578,4.0841064453,5100001453783,9,251,3.0604026318,88.4312820435,3497.6149902344,16.0362873077,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,162D0D0A-6558-EF11-8F7A-0030646ACE71
47302862,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,404.9862,403.8179,407.902,2.9157714844,4.0841064453,5100001453783,9,251,1.8406761885,85.1099014282,3850.0446777344,18.4062805176,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,30695400-6558-EF11-8F7A-0030646ACE71
47302863,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,405.293,403.8179,407.902,2.6090087891,4.0841064453,5100001453783,9,251,1.4125474691,83.5688858032,3527.5568847656,18.8697624207,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,2F695400-6558-EF11-8F7A-0030646ACE71
47302864,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,405.599,403.8179,407.902,2.3029785156,4.0841064453,5100001453783,9,251,1.3236908913,82.3938980103,3801.0727539063,17.7367706299,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,E7D7A6F8-6458-EF11-8F7A-0030646ACE71
47302865,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,405.9079,403.8179,407.902,1.994140625,4.0841064453,5100001453783,9,251,2.3383567333,86.2500534058,3207.4699707031,18.7349414825,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,07E340EB-6458-EF11-8F7A-0030646ACE71
47302866,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,406.2196,403.8179,407.902,1.6823730469,4.0841064453,5100001453783,9,251,0.631498158,64.1527481079,2709.9907226563,14.1762113571,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,06E340EB-6458-EF11-8F7A-0030646ACE71
47302867,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,406.5248,403.8179,407.902,1.3771972656,4.0841064453,5100001453783,9,251,0.5551870465,49.389339447,2842.595703125,13.1116495132,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,EC7C2AD4-6458-EF11-8F7A-0030646ACE71
47302868,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,406.8301,403.8179,407.902,1.0718994141,4.0841064453,5100001453783,9,251,0.5732201338,49.410243988,2816.0546875,13.259765625,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,28B2A6C0-6458-EF11-8F7A-0030646ACE71
47302869,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,407.1358,403.8179,407.902,0.7662353516,4.0841064453,5100001453783,9,251,0.7331078649,49.661239624,2526.6765136719,13.1416864395,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,DE2A5FAD-6458-EF11-8F7A-0030646ACE71
47302870,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,407.4412,403.8179,407.902,0.4608154297,4.0841064453,5100001453783,9,251,1.2242211103,51.051738739,2292.8854980469,12.1074371338,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,D368A69E-6458-EF11-8F7A-0030646ACE71
47302871,2024.08.12 12:41:43,B102_396_801,95.0,801571.897,7513550.551,407.7472,403.8179,407.902,0.1547851563,4.0841064453,5100001453783,9,251,0.8443827033,31.572177887,1005.1530761719,3.9987137318,0.0,90.72,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,D465132C-6558-EF11-8F7A-0030646ACE71,CCD9DE95-6458-EF11-8F7A-0030646ACE71
47303084,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,403.7849,403.7849,407.9089,4.1240234375,4.1240234375,5100001453785,9,251,1.3742361069,81.3075027466,3294.8381347656,18.4840316772,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,913A9F48-6658-EF11-8F7A-0030646ACE71
47303085,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,404.0826,403.7849,407.9089,3.8262939453,4.1240234375,5100001453785,9,251,0.9211205244,79.5489120483,3354.955078125,18.5565986633,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,CF12EA31-6658-EF11-8F7A-0030646ACE71
47303086,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,404.3896,403.7849,407.9089,3.5192871094,4.1240234375,5100001453785,9,251,0.5748223066,76.0325164795,3122.9975585938,18.5917625427,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,62495526-6658-EF11-8F7A-0030646ACE71
47303087,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,404.6961,403.7849,407.9089,3.2127685547,4.1240234375,5100001453785,9,251,0.3978369236,74.987739563,3320.8874511719,18.5657920837,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,62D2EB12-6658-EF11-8F7A-0030646ACE71
47303088,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,405.0011,403.7849,407.9089,2.9078369141,4.1240234375,5100001453785,9,251,0.333951205,74.8110351563,3099.5659179688,18.6041145325,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,8523F4F7-6558-EF11-8F7A-0030646ACE71
47303089,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,405.3071,403.7849,407.9089,2.6018066406,4.1240234375,5100001453785,9,251,0.3589867055,76.1082763672,3147.4587402344,18.5735492706,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,4209D2D6-6558-EF11-8F7A-0030646ACE71
47303090,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,405.6122,403.7849,407.9089,2.2967529297,4.1240234375,5100001453785,9,251,0.5716179609,78.1293029785,3048.9111328125,18.6119785309,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,C38295B8-6558-EF11-8F7A-0030646ACE71
47303091,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,405.917,403.7849,407.9089,1.9919433594,4.1240234375,5100001453785,9,251,0.5397225618,77.8035354614,3564.4816894531,17.0802669525,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,6A7B4AA5-6558-EF11-8F7A-0030646ACE71
47303092,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,406.2227,403.7849,407.9089,1.6861572266,4.1240234375,5100001453785,9,251,0.6584950089,65.7892379761,3005.4553222656,14.4279232025,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,0D823191-6558-EF11-8F7A-0030646ACE71
47303093,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,406.53,403.7849,407.9089,1.37890625,4.1240234375,5100001453785,9,251,1.0771909952,46.5985832214,2112.7329101563,12.8391084671,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,3EDBCC7A-6558-EF11-8F7A-0030646ACE71
47303094,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,406.8352,403.7849,407.9089,1.0737304688,4.1240234375,5100001453785,9,251,1.4114205837,46.9956626892,1893.8114013672,12.8549337387,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,CA9BB370-6558-EF11-8F7A-0030646ACE71
47303095,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,407.141,403.7849,407.9089,0.7679443359,4.1240234375,5100001453785,9,251,1.0814994574,46.4253807068,2343.8454589844,12.7590026855,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,E746BF68-6558-EF11-8F7A-0030646ACE71
47303096,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,407.4474,403.7849,407.9089,0.4615478516,4.1240234375,5100001453785,9,251,1.3111351728,47.8277130127,1838.2375488281,11.9258499146,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,974F935E-6558-EF11-8F7A-0030646ACE71
47303097,2024.08.12 12:49:57,B102_396_801,97.0,801578.02,7513551.179,407.7533,403.7849,407.9089,0.1556396484,4.1240234375,5100001453785,9,251,0.9339379072,36.4170265198,964.1356811523,4.1882925034,0.0,86.89,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,DB2C7E52-6658-EF11-8F7A-0030646ACE71,8D3C4F56-6558-EF11-8F7A-0030646ACE71
47303183,2024.08.12 13:00:26,B102_396_801,108.0,801583.135,7513553.183,403.7703,403.7702,407.8612,4.0909423828,4.0909423828,5100001453795,9,251,1.7481468916,79.5870895386,4465.0493164063,13.9973344803,0.0,92.04,872297,25067150,2024.08.12 14:10:17,2024.08.12 14:10:17,CFA42DC9-6758-EF11-8F7A-0030646ACE71,210433BE-6758-EF11-8F7A-0030646ACE71
