Date,Time,Date Time,Pre_Leach_Density_pct_w_w,Leach_Tank_01_Density_pct_w_w,Leach_Tank_01_pH,Leach_Tank_01_CN_ppm,Leach_Tank_01_DO_ppm,Leach_Tank_02_Density_pct_w_w,Leach_Tank_02_pH,Leach_Tank_02_CN_ppm,Leach_Tank_02_DO_ppm,CIL_Tank_01_Density_pct_w_w,CIL_Tank_01_pH,CIL_Tank_01_CN_ppm,CIL_Tank_01_DO_ppm,CIL_Tank_01_Carbon_gpl,CIL_Tank_02_Density_pct_w_w,CIL_Tank_02_pH,CIL_Tank_02_CN_ppm,CIL_Tank_02_DO_ppm,CIL_Tank_02_Carbon_gpl,CIL_Tank_03_Density_pct_w_w,CIL_Tank_03_pH,CIL_Tank_03_CN_ppm,CIL_Tank_03_DO_ppm,CIL_Tank_03_Carbon_gpl,CIL_Tank_04_Density_pct_w_w,CIL_Tank_04_pH,CIL_Tank_04_CN_ppm,CIL_Tank_04_DO_ppm,CIL_Tank_04_Carbon_gpl,CIL_Tank_05_Density_pct_w_w,CIL_Tank_05_pH,CIL_Tank_05_CN_ppm,CIL_Tank_05_DO_ppm,CIL_Tank_05_Carbon_gpl,CIL_Tank_06_Density_pct_w_w,CIL_Tank_06_pH,CIL_Tank_06_CN_ppm,CIL_Tank_06_DO_ppm,CIL_Tank_06_Carbon_gpl,Tailing_Density_pct_w_w,Tailing_CN_ppm,DO_Purity_pct_w_w,DO_Flow
2025-03-05,1900-01-04 20:00:00,2025-03-05 20:00:00,39,39,9.3,300,0,40,9.2,250,0,39,9.2,0,0,15.76,38,9.2,0,0,15.38,38,9.2,0,0,16.34,39,9.2,0,0,14.42,39,9.4,0,0,12.5,37,9.5,120,0,10.57,33,100,94.6533203125,286.62700104480615
2025-03-05,1900-01-04 22:00:00,2025-03-05 22:00:00,40,40,9.5,300,0,40,9.5,250,0,39,9.3,0,0,15.96,38,9.3,0,0,15,38,9.3,0,0,15.76,38,9.2,0,0,14.8,38,9.4,0,0,12.88,37,9.5,120,0,10.57,30,110,94.5760040283203,288.1303045002123
2025-03-05,1900-01-05 00:00:00,2025-03-06 00:00:00,41,40,10.5,300,0,41,9.4,250,0,40,9.5,0,0,16.34,39,9.3,0,0,14.42,39,9.2,0,0,16.36,38,9.2,0,0,15.7,38,9.5,0,0,12.5,36,9.4,110,0,10.96,31,80,94.7428359985352,288.00226661190396
2025-03-05,1900-01-05 02:00:00,2025-03-06 02:00:00,40,41,11.2,300,0,41,9.9,250,0,40,9.5,0,0,15.96,39,9.5,0,0,15,39,9.3,0,0,15.76,38,9.3,0,0,15.76,39,9.5,0,0,12.88,39,9.3,110,0,10.19,32,90,94.8893203735352,288.00793300559747
2025-03-05,1900-01-05 04:00:00,2025-03-06 04:00:00,41,39,10.8,300,0,40,10.1,250,0,40,9.8,0,0,16.34,38,9.5,0,0,15.38,38,9.3,0,0,16.34,38,9.2,0,0,15.38,38,9.5,0,0,12.5,38,9.3,110,0,10.57,32,90,93.7906875610352,288.11704312671594
2025-03-06,1900-01-05 06:00:00,2025-03-06 06:00:00,40,40,10,250,0,40,10.1,250,0,39,9.8,0,0,17.19,37,9.5,0,0,15.38,38,9.5,0,0,15.78,39,9.2,0,0,15.76,38,9.5,0,0,12.5,38,9.5,100,0,10.57,32,80,94.39697265625,287.3824506694917
2025-03-06,1900-01-05 08:00:00,2025-03-06 08:00:00,40,39,10.5,250,0,37,10.1,250,0,40,10,0,0,15.38,38,9.7,0,0,17.3,39,9.5,0,0,15.38,40,9.3,0,0,16.34,38,9.3,0,0,12.5,38,9.3,90,0,10.57,33,80,94.7428359985352,287.4510517128045
2025-03-06,1900-01-05 10:00:00,2025-03-06 10:00:00,42,42,11.2,200,0,38,9.3,250,0,39,9.4,0,0,15.57,38,9.7,0,0,16.92,39,9.5,0,0,15.76,40,9.3,0,0,16.53,0,0,0,0,0,40,9.1,100,0,11.53,32,90,93.78662109375,285.5051600367762
2025-03-06,1900-01-05 12:00:00,2025-03-06 12:00:00,40,39,11.1,350,0,37,10.5,500,0,38,9.5,0,0,15.38,41,10,0,0,17.3,40,9.6,0,0,15.38,40,9.4,0,0,16.34,0,0,0,0,0,38,9.8,120,0,11.57,33,100,94.5597305297852,283.7878571407559
2025-03-06,1900-01-05 14:00:00,2025-03-06 14:00:00,42,40,10.8,300,0,39,10.6,400,0,38,9.6,0,0,15.38,39,10.1,0,0,17.5,39,9.6,0,0,15,39,9.5,0,0,16.53,0,0,0,0,0,38,9.8,120,0,11.15,33,90,94.4661407470703,282.7387149816379
2025-03-06,1900-01-05 16:00:00,2025-03-06 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5882110595703,282.6727667113766
2025-03-06,1900-01-05 18:00:00,2025-03-06 18:00:00,44,42,10.4,300,0,41,10.4,400,0,40,10.1,0,0,15.76,41,9.9,0,0,16.15,41,9.2,0,0,14.42,35,9.5,0,0,15.38,0,0,0,0,0,37,9.8,110,0,10,34,80,94.7265625,239.42418942617422
2025-03-06,1900-01-05 20:00:00,2025-03-06 20:00:00,40,39,10.2,250,0,38,10.3,300,0,38,10.1,0,0,15.38,37,10.1,0,0,15.96,38,9.8,0,0,16.34,37,9.6,0,0,15.38,37,9.5,0,0,11.53,33,9.4,120,0,10.96,29,100,94.482421875,285.6289786460189
2025-03-06,1900-01-05 22:00:00,2025-03-06 22:00:00,40,41,10.9,200,0,41,10.4,250,0,38,10.2,0,0,16.34,38,10.2,0,0,15.38,38,10.1,0,0,15.38,36,9.6,0,0,15.19,37,9.5,0,0,11.53,37,9.5,150,0,10.96,29,110,94.37255859375,286.59107321690146
2025-03-06,1900-01-06 00:00:00,2025-03-07 00:00:00,-,41,10.5,200,0,41,10.4,250,0,39,10.2,0,0,16.73,38,10.2,0,0,15.9,37,10.1,0,0,15.38,37,9.5,0,0,15.19,37,9.5,0,0,11.92,36,9.7,150,0,10.57,30,110,94.6818008422852,282.984601500598
2025-03-06,1900-01-06 02:00:00,2025-03-07 02:00:00,-,40,10.3,200,0,39,10.3,250,0,38,10.2,0,0,16.73,37,10.2,0,0,15.9,37,10,0,0,15.19,38,9.5,0,0,15,36,9.5,0,0,11.34,36,9.6,130,0,10.57,-,-,94.7184219360352,264.513716376307
2025-03-06,1900-01-06 04:00:00,2025-03-07 04:00:00,-,40,10.3,200,0,39,10.3,250,0,38,10.2,0,0,15.96,39,10.2,0,0,15.38,39,10,0,0,15.19,38,9.5,0,0,14.8,36,9.5,0,0,11.34,35,9.6,130,0,10.19,-,-,94.7184219360352,264.513716376307
2025-03-07,1900-01-06 06:00:00,2025-03-07 06:00:00,-,40,10.3,200,0,40,10.3,250,0,38,10.2,0,0,16.34,38,10.2,0,0,15.38,38,10,0,0,15.19,38,9.5,0,0,15,37,9.5,0,0,11.53,36,9.6,130,0,10.57,-,-,93.8069610595703,265.1420975818588
2025-03-07,1900-01-06 08:00:00,2025-03-07 08:00:00,0,41,10.2,100,0,39,10.3,250,0,40,10.2,0,0,14.42,39,10.1,0,0,15.38,40,10.2,0,0,16.34,36,10.9,0,0,16.34,35,10.2,0,0,6.73,37,10.6,130,0,11.53,0,0,94.1446914672852,316.1483648889388
2025-03-07,1900-01-06 10:00:00,2025-03-07 10:00:00,0,41,10.2,100,0,40,10.3,250,0,40,10.2,0,0,14.8,39,10,0,0,15.76,39,10.2,0,0,16.15,36,10.9,0,0,16.34,36,10.2,0,0,6.92,37,10.6,130,0,11.92,0,0,94.6492462158203,264.79021140663815
2025-03-07,1900-01-06 12:00:00,2025-03-07 12:00:00,0,41,10.2,100,0,40,10.3,250,0,39,10.4,0,0,14.42,40,10.2,0,0,15.19,39,10.2,0,0,15.19,35,10.4,0,0,16.15,36,10.1,0,0,8.65,36,10.4,130,0,11.53,0,0,94.6818008422852,281.9980951226937
2025-03-07,1900-01-06 14:00:00,2025-03-07 14:00:00,0,41,10.2,100,0,39,10.2,250,0,39,10.4,0,0,14.23,39,10.3,0,0,15.38,40,10.1,0,0,15.57,36,10.2,0,0,15.96,38,9.7,0,0,9.61,34,10,120,0,11.73,0,0,94.4417266845703,278.1435658120861
2025-03-07,1900-01-06 16:00:00,2025-03-07 16:00:00,0,41,10.3,100,0,39,10.2,250,0,38,10.6,0,0,13.46,40,10.5,0,0,15.38,39,10.3,0,0,15.38,34,9.9,0,0,14.42,39,9.3,0,0,10.57,34,9.7,110,0,11.53,0,0,94.6614532470703,236.57419426894435
2025-03-07,1900-01-06 18:00:00,2025-03-07 18:00:00,37,40,10.7,150,0,39,10.2,8.65,0,39,10.4,0,0,8.65,39,10.3,0,0,15.57,36,10.1,0,0,15.96,38,9.7,0,0,15.38,35,10,0,0,10.57,35,10,110,0,11.92,29,80,94.677734375,260.00241155028345
2025-03-07,1900-01-06 20:00:00,2025-03-07 20:00:00,38,39,11.3,200,0,39,10.6,250,0,39,10.3,0,0,9.23,39,10.2,0,0,15.38,39,10,0,0,16.34,34,9.9,0,0,15.38,36,9.6,0,0,12.5,34,9.5,110,0,10.57,28,80,94.4905548095703,282.1078083619786
2025-03-07,1900-01-06 22:00:00,2025-03-07 22:00:00,35,39,11,200,0,39,10.8,250,0,38,10.4,0,0,4.8,38,10.3,0,0,15.76,37,10.2,0,0,15.96,36,10,0,0,15.76,36,9.7,0,0,12.5,37,9.7,110,0,10.19,29,90,94.4742813110352,283.8152247481669
2025-03-07,1900-01-07 00:00:00,2025-03-08 00:00:00,41,39,11,150,0,39,10.8,200,0,38,10.7,0,0,12.88,38,10.7,0,0,15.34,38,10.4,0,0,14.42,34,10.1,0,0,14.42,34,10,0,0,11.53,34,9.8,120,0,12.5,30,100,52.5797538757324,392.2166758219401
2025-03-07,1900-01-07 02:00:00,2025-03-08 02:00:00,40,38,11,150,0,38,11,200,0,37,10.7,0,0,15.38,37,10.7,0,0,10.57,37,10.3,0,0,10.57,35,10.1,0,0,13.07,35,10,0,0,11.92,35,9.8,120,0,11.92,29,100,55.7576484680176,381.40769627889
2025-03-07,1900-01-07 04:00:00,2025-03-08 04:00:00,40,40,11,150,0,40,11,200,0,38,10.8,0,0,14.42,38,10.8,0,0,12.5,38,10.6,0,0,12.5,34,10.4,0,0,9.61,35,10.2,0,0,12.5,36,10,130,0,12.5,27,100,58.4269218444824,375.61065368652345
2025-03-08,1900-01-07 06:00:00,2025-03-08 06:00:00,40,39,11,150,0,39,10.9,200,0,38,10.9,0,0,16.34,38,10.7,0,0,12.38,37,10.7,0,0,14.42,35,10.5,0,0,10.57,36,10.2,0,0,7.69,35,10.1,130,0,12.5,26,110,60.9171562194824,368.0426554361979
2025-03-08,1900-01-07 08:00:00,2025-03-08 08:00:00,42,42,11.2,250,0,42,11.3,250,0,40,11.3,0,0,14.42,39,11.2,0,0,13.46,38,11,0,0,16.34,37,10.8,0,0,12.5,37,10.6,0,0,5.76,72,10.4,150,0,12.5,33,150,62.4104804992676,364.8274743398031
2025-03-08,1900-01-07 10:00:00,2025-03-08 10:00:00,0,42,11.1,250,0,43,11.2,250,0,40,11.3,0,0,15,40,11.2,0,0,13.84,38,11,0,0,16.15,37,10.8,0,0,12.88,36,10.7,0,0,5.97,36,10.4,150,0,12.5,32,130,62.6546211242676,365.97342821756996
2025-03-08,1900-01-07 12:00:00,2025-03-08 12:00:00,0,41,11,250,0,42,11.2,250,0,39,11.3,0,0,14.61,39,11.2,0,0,13.65,37,11,0,0,15.96,38,10.9,0,0,12.3,37,10.7,0,0,6.73,36,10.4,140,0,12.69,30,120,62.3291015625,367.8865256627401
2025-03-08,1900-01-07 14:00:00,2025-03-08 14:00:00,0,40,11,250,0,40,11,200,0,39,11.2,0,0,13.46,38,11.2,0,0,13.26,37,10.9,0,0,15,37,10.9,0,0,12.5,37,10.6,0,0,5.96,36,10.4,120,0,12.5,0,0,61.4990234375,370.9629390716553
2025-03-08,1900-01-07 16:00:00,2025-03-08 16:00:00,0,38,10.9,250,0,38,11,200,0,36,11.2,0,0,10.57,39,11.2,0,0,13.46,38,10.9,0,0,14.42,36,10.9,0,0,12.5,37,10.6,0,0,5.76,36,10.4,110,0,12.5,0,0,0,387.75366541544594
2025-03-08,1900-01-07 18:00:00,2025-03-08 18:00:00,42,40,10.4,200,0,41,11.1,200,0,37,11.2,0,0,14.42,39,11.1,0,0,13.46,39,11,0,0,15.38,37,10.9,0,0,12.5,37,10.7,0,0,5.96,37,10.5,110,0,12.5,25,80,78.0517578125,359.89040797551473
2025-03-08,1900-01-07 20:00:00,2025-03-08 20:00:00,40,39,10.2,250,0,40,10.8,200,0,39,10.9,0,0,13.46,38,10.9,0,0,13.84,37,10.9,0,0,15.38,35,10.8,0,0,12.5,34,10.7,0,0,5.76,34,10.3,150,0,12.5,27,110,78.2023086547852,395.65779240926105
2025-03-08,1900-01-07 22:00:00,2025-03-08 22:00:00,40,39,11,350,0,39,10.8,300,0,39,10.9,0,0,15,39,10.8,0,0,12.5,38,10.8,0,0,13.46,36,10.8,0,0,13.07,36,10.8,0,0,8.65,34,10.4,130,0,7.69,28,110,76.953125,395.70469182332357
2025-03-08,1900-01-08 00:00:00,2025-03-09 00:00:00,44,40,10.9,350,0,40,11,300,0,38,10.8,0,0,18.26,38,10.8,0,0,10.57,39,10.9,0,0,12.5,36,10.6,0,0,12.5,34,10.8,0,0,10.57,33,10.7,140,0,5.76,28,100,77.2298202514648,394.91910247802736
2025-03-08,1900-01-08 02:00:00,2025-03-09 02:00:00,43,40,10.9,350,0,40,10.9,300,0,39,10.8,0,0,17.88,38,10.8,0,0,12.88,39,10.9,0,0,12.5,37,10.6,0,0,11.92,35,10.8,0,0,10.19,34,10.7,140,0,7.69,28,100,77.5309219360352,394.967930094401
2025-03-08,1900-01-08 04:00:00,2025-03-09 04:00:00,42,40,10.9,300,0,40,10.8,300,0,39,10.8,0,0,18.26,38,10.8,0,0,14.42,38,10.9,0,0,11.53,39,10.8,0,0,9.61,35,10.8,0,0,11.53,35,10.8,120,0,11.53,29,110,76.7293319702148,394.6700180053711
2025-03-09,1900-01-08 06:00:00,2025-03-09 06:00:00,42,40,10.9,300,0,40,10.8,300,0,39,10.8,0,0,18.26,38,10.9,0,0,14.8,38,10.9,0,0,14.42,38,10.8,0,0,10.57,35,10.8,0,0,8.65,35,10.8,120,0,15.38,28,110,76.5340194702148,395.07716064453126
2025-03-09,1900-01-08 08:00:00,2025-03-09 08:00:00,0,41,9.6,250,0,42,10.5,300,0,43,10.7,0,0,18.07,39,10.9,0,0,15.18,39,10.9,0,0,12.5,37,10.8,0,0,11.53,37,10.8,0,0,7.69,38,10.9,160,0,15.38,30,120,77.5349960327148,394.136526743571
2025-03-09,1900-01-08 10:00:00,2025-03-09 10:00:00,0,43,9.5,200,0,43,10.3,300,0,42,10.6,0,0,18.26,39,10.9,0,0,15.38,39,10.9,0,0,12.11,38,10.8,0,0,11.53,37,10.8,0,0,7.69,37,10.9,180,0,15.37,31,100,77.6123046875,392.13155873616535
2025-03-09,1900-01-08 12:00:00,2025-03-09 12:00:00,0,43,9.5,20,0,42,10,250,0,42,10.2,0,0,18.26,39,10.6,0,0,15.19,39,10.6,0,0,12.5,39,10.8,0,0,11.53,38,10.8,0,0,7.69,38,10.8,150,0,15.57,31,100,78.3040390014648,390.78667500813805
2025-03-09,1900-01-08 14:00:00,2025-03-09 14:00:00,0,42,9.2,200,0,42,9.8,250,0,41,10,0,0,17.88,38,10.4,0,0,15.38,38,10.4,0,0,12.11,39,10.9,0,0,11.34,37,10.8,0,0,7.69,37,10.8,180,0,15.38,30,110,70.3165664672852,389.11928507486977
2025-03-09,1900-01-08 16:00:00,2025-03-09 16:00:00,42,42,9.9,200,0,41,9.9,250,0,39,10.4,0,0,17.88,39,10.4,0,0,15.19,39,10.5,0,0,12.11,38,10.8,0,0,11.34,38,10.9,0,0,7.69,38,10.9,190,0,15.57,32,130,65.2587890625,387.1137153625488
2025-03-09,1900-01-08 18:00:00,2025-03-09 18:00:00,40,41,10.4,200,0,41,10.5,250,0,39,10.6,0,0,18.07,38,10.5,0,0,15.19,38,10.5,0,0,12.5,38,10.8,0,0,11.53,37,10.9,0,0,7.69,37,10.9,190,0,15.38,30,130,65.6168670654297,386.33740895589193
2025-03-09,1900-01-08 20:00:00,2025-03-09 20:00:00,40,42,10.5,300,0,40,10,300,0,39,10.1,0,0,16.92,40,10.1,0,0,15.38,39,10.3,0,0,15,38,10.6,0,0,10.61,37,10.7,0,0,8.65,35,10.8,150,0,12.88,29,130,66.1661758422852,386.1927324930827
2025-03-09,1900-01-08 22:00:00,2025-03-09 22:00:00,36,41,11,250,0,42,10.1,250,0,40,10.1,0,0,16.73,40,10.1,0,0,15.38,39,10.3,0,0,15,39,10.4,0,0,11.92,38,10.7,0,0,9.03,36,10.8,180,0,15,32,130,66.357421875,385.9963348388672
2025-03-09,1900-01-09 00:00:00,2025-03-10 00:00:00,40,41,11,250,0,42,10.2,250,0,41,10,0,0,17.3,40,10,0,0,15.76,39,10.1,0,0,14.47,40,10.1,0,0,11.53,38,10.3,0,0,8.65,37,10.4,170,0,15.38,30,130,66.5852813720703,385.5138409932454
2025-03-09,1900-01-09 02:00:00,2025-03-10 02:00:00,34,40,11,300,0,41,10.5,300,0,40,10.5,0,0,17.69,40,10.1,0,0,15.38,38,10.1,0,0,14.33,38,10.1,0,0,11.73,38,10.3,0,0,8.65,37,10.4,160,0,14.8,30,150,66.68701171875,387.5483459472656
2025-03-09,1900-01-09 04:00:00,2025-03-10 04:00:00,40,39,11,300,0,41,11,300,0,40,10.9,0,0,18.28,40,10.3,0,0,15.76,39,10.1,0,0,13.46,38,10.1,0,0,11.92,40,10.3,0,0,8.65,39,10.4,180,0,15,30,150,66.1173477172852,388.4239969889323
2025-03-10,1900-01-09 06:00:00,2025-03-10 06:00:00,44,40,10.8,250,0,41,10.9,300,0,40,10.8,0,0,17.69,40,10.3,0,0,15.38,38,10.1,0,0,15,39,10.1,0,0,11.53,40,10.3,0,0,8.65,38,10.4,180,0,15,30,150,66.4591445922852,386.8824755350749
2025-03-10,1900-01-09 08:00:00,2025-03-10 08:00:00,41,60,0,300,0,41,0,350,0,40,0,0,0,17.58,39,0,0,0,15.52,40,0,0,0,13.46,38,0,0,0,9.61,38,0,200,0,7.5,38,0,230,0,14.42,33,150,72.4609375,389.8025166829427
2025-03-10,1900-01-09 10:00:00,2025-03-10 10:00:00,33,40,11.3,250,0,39,11.3,250,0,39,10.8,0,0,17.58,39,10.8,0,0,15.38,39,10.7,0,0,13.46,38,10.6,0,0,10.57,38,10.2,0,0,7.69,38,10.1,230,0,15.19,33,160,72.3063125610352,391.72007649739584
2025-03-10,1900-01-09 12:00:00,2025-03-10 12:00:00,42,41,10.1,250,0,39,10.1,250,0,39,10.9,0,0,18.07,40,10.9,0,0,15.57,39,10.6,0,0,13.46,39,10.5,0,0,9.61,39,10.2,0,0,7.69,38,10.2,170,0,14.42,32,140,72.1110000610352,391.0343121846517
2025-03-10,1900-01-09 14:00:00,2025-03-10 14:00:00,43,40,10.4,200,0,39,10.4,200,0,39,10.9,0,0,18.07,39,10.8,0,0,15.75,39,10.8,0,0,13.46,38,10.6,0,0,10.57,38,10.4,200,0,7.69,0,0,0,0,0,33,150,71.4274063110352,392.56932322184247
2025-03-10,1900-01-09 16:00:00,2025-03-10 16:00:00,45,37,11.9,1000,0,38,11.9,700,0,38,11.4,0,0,11.57,37,11.1,0,0,15.76,38,10.9,0,0,12.5,37,10.8,0,0,10.57,37,10.6,200,0,8.07,0,0,0,0,13.46,31,150,0,391.80314483642576
2025-03-10,1900-01-09 18:00:00,2025-03-10 18:00:00,38,39,11,800,0,39,11.2,700,0,39,11.2,0,0,11.53,37,10.9,0,0,15.38,37,10.8,0,0,12.5,38,10.8,0,0,9.61,39,10.6,210,0,8.07,0,0,0,0,13.16,33,170,79.1585311889648,308.3813173294067
2025-03-10,1900-01-09 20:00:00,2025-03-10 20:00:00,39,40,10,250,0,40,10.8,300,0,40,11.1,0,0,17.88,40,10.9,0,0,15.76,39,10.9,0,0,14.23,38,10.8,0,0,12.11,38,10.8,0,0,10.19,39,10.6,170,0,15.19,34,60,79.8909530639648,393.9431427001953
2025-03-10,1900-01-09 22:00:00,2025-03-10 22:00:00,40,40,10.7,250,0,39,10.9,250,0,40,11.1,0,0,16.73,40,11.1,0,0,16.34,40,10.8,0,0,14.03,37,10.9,0,0,11.53,39,10.8,0,0,10.57,38,10.6,180,0,15,34,80,80.1106796264648,393.45944290161134
2025-03-10,1900-01-10 00:00:00,2025-03-11 00:00:00,40,39,11.5,300,0,39,11.1,250,0,40,11.1,0,0,16.34,40,11.1,0,0,17.3,39,11,0,0,13.46,39,10.9,0,0,11.53,40,10.9,0,0,9.61,39,10.7,180,0,14.42,34,150,80.3548202514648,393.04072621663414
2025-03-10,1900-01-10 02:00:00,2025-03-11 02:00:00,42,40,0,250,0,40,0,300,0,40,0,0,0,16.73,39,0,0,0,16.73,40,0,0,0,14.23,39,0,0,0,12.5,40,0,0,0,8.65,39,0,200,0,14.8,34,160,80.1717147827148,391.66160252889
2025-03-10,1900-01-10 04:00:00,2025-03-11 04:00:00,42,42,0,250,0,40,0,250,0,40,0,0,0,17.3,40,0,0,0,16.34,39,0,0,0,14.42,39,0,0,0,11.52,40,0,0,0,9.03,39,0,200,0,14.42,32,170,79.931640625,392.0323351542155
2025-03-11,1900-01-10 06:00:00,2025-03-11 06:00:00,43,42,0,250,0,41,0,250,0,40,0,0,0,16.34,40,0,0,0,18.26,39,0,0,0,11.53,40,0,0,0,13.4,39,0,0,0,11.53,39,0,200,0,14.42,34,140,79.9072265625,391.02514902750653
2025-03-11,1900-01-10 08:00:00,2025-03-11 08:00:00,43,42,9.7,150,0,42,10.5,250,0,40,10.9,0,0,15.38,40,11,0,0,16.15,40,11.1,0,0,13.46,39,11.1,0,0,9.61,39,11,0,0,9.61,39,11,180,0,13.46,30,150,80.1310195922852,390.2137591044108
2025-03-11,1900-01-10 10:00:00,2025-03-11 10:00:00,43,42,10.7,200,0,40,10.5,200,0,39,10.9,0,0,11.58,39,10.9,0,0,16.15,39,11.1,0,0,12.88,38,11.1,0,0,9.61,39,11,0,0,9.61,30,11,190,0,12.88,29,150,79.5450820922852,387.63635635375977
2025-03-11,1900-01-10 12:00:00,2025-03-11 12:00:00,43,43,10,200,0,42,10,200,0,39,10,0,0,6.73,40,10,0,0,16.34,39,11,0,0,13.26,39,11,0,0,9.8,37,11,0,0,9.42,35,11,180,0,12.88,28,140,80.3466796875,387.48842569986977
2025-03-11,1900-01-10 14:00:00,2025-03-11 14:00:00,41,42,10,250,0,43,10,200,0,37,10,0,0,-,38,10,0,0,16.53,38,10,0,0,13.26,39,10,0,0,9.8,38,10,0,0,9.23,36,11,170,0,12.5,28,140,79.7566757202148,386.4835299173991
2025-03-11,1900-01-10 16:00:00,2025-03-11 16:00:00,44,41,10,200,0,41,10,250,0,39,10,0,0,11.53,39,10,0,0,12.5,34,10,0,0,13.46,38,10,0,0,9.61,38,10,0,0,9.61,38,11,150,0,13.46,24,110,79.5654296875,385.8035545349121
2025-03-11,1900-01-10 18:00:00,2025-03-11 18:00:00,41,42,10,200,0,42,10,250,0,40,0,0,0,16.34,40,10,0,0,6.34,40,10,0,0,13.46,39,10,0,0,9.61,39,10,0,0,9.45,30,10,0,0,13.46,0,0,79.8990859985352,388.6997245788574
2025-03-11,1900-01-10 20:00:00,2025-03-11 20:00:00,41,40,11,250,0,41,11,200,0,38,0,0,0,16.92,39,0,0,0,6.73,38,0,0,0,12.5,35,0,0,0,11.53,36,0,0,0,11.57,37,11,170,0,13.38,20,90,65.41748046875,364.066358534495
2025-03-11,1900-01-10 22:00:00,2025-03-11 22:00:00,43,43,10,250,0,42,10,200,0,39,0,0,0,18.08,38,0,0,0,10.57,37,0,0,0,7.69,36,0,0,0,11.7,38,0,0,0,10.38,38,11,180,0,13.6,29,100,61.6617851257324,368.22229461669923
2025-03-11,1900-01-11 00:00:00,2025-03-12 00:00:00,42,41,10,200,0,42,10,200,0,40,0,0,0,17.3,39,0,0,0,14.42,38,0,0,0,1.98,38,0,0,0,11.53,38,0,0,0,10.57,38,10,150,0,12.6,32,100,62.5528984069824,364.9596105575562
2025-03-11,1900-01-11 02:00:00,2025-03-12 02:00:00,41,41,10,200,0,40,10,200,0,40,0,0,0,17.5,39,0,0,0,15,38,0,0,0,8.65,37,0,0,0,5.76,37,0,0,0,10.57,37,10,150,0,12.5,30,100,62.8133125305176,363.3824025472005
2025-03-11,1900-01-11 04:00:00,2025-03-12 04:00:00,42,41,10,200,0,40,10,200,0,42,0,0,0,17.69,40,0,0,0,14.83,39,0,0,0,12.5,38,0,0,0,3.84,38,0,0,0,10.38,37,10,180,0,12.69,31,110,63.3341484069824,362.43561929066976
2025-03-12,1900-01-11 06:00:00,2025-03-12 06:00:00,43,41,9,150,0,40,10,200,0,40,0,0,0,17.3,39,0,0,0,14.03,39,0,0,0,11.53,38,0,0,0,8.65,39,0,0,0,5.76,37,10,180,0,12.5,31,130,63.4318046569824,363.51128514607746
2025-03-12,1900-01-11 08:00:00,2025-03-12 08:00:00,44,41,11,200,0,42,9.8,200,0,41,9.9,0,0,17.3,40,10,0,0,15.76,39,10.2,0,0,10,40,10.2,0,0,7.69,37,10.5,0,0,4.42,37,10.4,160,0,13.46,25,150,63.43994140625,364.05454305013023
2025-03-12,1900-01-11 10:00:00,2025-03-12 10:00:00,-,40,9.9,200,0,40,9.6,200,0,40,9.9,0,0,17.11,39,10,0,0,15.38,39,10.2,0,0,10.57,40,10.2,0,0,7.69,38,10.5,0,0,4.8,38,10.4,150,0,12.5,-,-,62.890625,363.5558926264445
2025-03-12,1900-01-11 12:00:00,2025-03-12 12:00:00,-,40,9.9,200,0,38,9.4,200,0,40,9.9,0,0,17.3,38,10.1,0,0,15.38,38,10.2,0,0,14.42,39,10.2,0,0,6.19,37,10.6,0,0,4.8,36,10.5,150,0,12.5,-,-,62.4837226867676,365.8855374654134
2025-03-12,1900-01-11 14:00:00,2025-03-12 14:00:00,47,44,9.9,200,0,41,9.5,200,0,40,10,0,0,17.5,39,10.1,0,0,15.38,39,10.2,0,0,14.42,38,10.2,0,0,4.8,38,10.6,0,0,4.8,39,10.3,140,0,11.92,-,-,62.5244140625,367.18159205118815
2025-03-12,1900-01-11 16:00:00,2025-03-12 16:00:00,43,41,10.1,200,0,40,9.4,200,0,40,9.5,0,0,17.11,37,9.6,0,0,15.19,39,9.9,0,0,14.42,40,10,0,0,5.19,38,10,0,0,10.57,38,10.1,130,0,5.38,28,100,60.5550117492676,370.62439765930174
2025-03-12,1900-01-11 18:00:00,2025-03-12 18:00:00,40,41,10.7,250,0,41,10.1,200,0,41,10,0,0,17.3,40,10.1,0,0,15.19,38,10.1,0,0,14.25,39,10.2,0,0,5.19,38,10.2,0,0,10.57,38,10.2,130,0,4.8,27,100,61.53564453125,371.5722652435303
2025-03-12,1900-01-11 20:00:00,2025-03-12 20:00:00,40,42,10.3,300,0,42,9.9,200,0,43,9.8,0,0,17.3,40,9.7,0,0,15.38,40,9.8,0,0,13.46,38,9.8,0,0,5.76,38,10,0,0,11.53,39,10.1,120,0,6.73,32,80,61.60888671875,373.12451756795247
2025-03-12,1900-01-11 22:00:00,2025-03-12 22:00:00,42,41,9.9,200,0,43,9.9,200,0,42,9.9,0,0,18.07,41,9.7,0,0,15.96,40,9.8,0,0,14.42,40,9.8,0,0,6.53,39,10,0,0,11.34,38,10.1,120,0,8.07,32,90,61.3444023132324,376.2117809295654
